publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	notes	DOI	ISSNs	eISSNs	ISBNs	eISBNs	access_start_date	access_end_date	access_status	field34
Neurología	0213-4853		2010-01-01	25	1				http://www.sciencedirect.com/science/journal/02134853		02134853		fulltext			serial											0213-4853						Current	
Neurología (English Edition)	2173-5808		2010-01-01	25	1				http://www.sciencedirect.com/science/journal/21735808		21735808		fulltext			serial											2173-5808						Current	
Neurología Argentina	1853-0028		2010-01-01	2	1				http://www.sciencedirect.com/science/journal/18530028		18530028		fulltext			serial											1853-0028						Current	
Neuromuscular Disorders	0960-8966		1991-01-01	1	1				http://www.sciencedirect.com/science/journal/09608966		09608966		fulltext			serial											0960-8966						Current	
Neuron	0896-6273	1097-4199	1988-03-01	1	1				http://www.sciencedirect.com/science/journal/08966273		08966273		fulltext			serial											0896-6273	1097-4199					Current	
Neuropeptides	0143-4179		1980-07-01	1	1				http://www.sciencedirect.com/science/journal/01434179		01434179		fulltext			serial											0143-4179						Current	
Neuropharmacology	0028-3908		1970-01-01	9	1				http://www.sciencedirect.com/science/journal/00283908		00283908		fulltext			serial									previously: International Journal of Neuropharmacology		0028-3908						Current	
Neurophysiologie Clinique/Clinical Neurophysiology	0987-7053		1988-02-01	18	1				http://www.sciencedirect.com/science/journal/09877053		09877053		fulltext			serial									previously: Revue d'Electroencéphalographie et de Neurophysiologie Clinique		0987-7053						Current	
Neuroprotocols	1058-6741		1992-08-01	1	1	1994-06-01	4	3	http://www.sciencedirect.com/science/journal/10586741		10586741		fulltext			serial									Merged:Methods		1058-6741						Current	
Neuropsychiatrie de l'Enfance et de l'Adolescence	0222-9617		2001-02-01	49	1				http://www.sciencedirect.com/science/journal/02229617		02229617		fulltext			serial											0222-9617						Current	
Neuropsychologia	0028-3932		1963-06-01	1	1				http://www.sciencedirect.com/science/journal/00283932		00283932		fulltext			serial											0028-3932						Current	
Neuropsychopharmacology	0893-133X	#1470-634X	1995-04-01	12	2	2002-12-01	27	6	http://www.sciencedirect.com/science/journal/0893133X		0893133X		fulltext			serial									Transfer out:Nature Publishing Group 2003		0893-133X	1470-634X					Current	
Neuroscience	0306-4522		1976-01-01	1	1				http://www.sciencedirect.com/science/journal/03064522		03064522		fulltext			serial											0306-4522						Current	
Neuroscience & Biobehavioral Reviews	0149-7634		1978-03-01	2	1				http://www.sciencedirect.com/science/journal/01497634		01497634		fulltext			serial									previously: Biobehavioral Reviews		0149-7634						Current	
Neuroscience Letters	0304-3940		1975-07-01	1	1				http://www.sciencedirect.com/science/journal/03043940		03043940		fulltext			serial											0304-3940						Current	
Neuroscience Research	0168-0102		1984-02-01	1	1				http://www.sciencedirect.com/science/journal/01680102		01680102		fulltext			serial									absorbed (1994): Neuroscience Research Supplements (ISSN: 0921-8696)		0168-0102						Current	
Neuroscience Research Supplements	0921-8696		1985-01-01	1		1994-12-31	19		http://www.sciencedirect.com/science/journal/09218696		09218696		fulltext			serial									Merged:Neuroscience Research		0921-8696						Current	
Neurosurgery Clinics of North America	1042-3680		2002-01-01	13	1				http://www.sciencedirect.com/science/journal/10423680		10423680		fulltext			serial											1042-3680						Current	
Neurotherapeutics	1933-7213	1878-7479	2007-01-01	4	1	2010-10-01	7	4	http://www.sciencedirect.com/science/journal/19337213		19337213		fulltext			serial									Previously:NeuroRX Transferred to Springer as of 2011		1933-7213	1878-7479					Current	
Neurotoxicology	0161-813X		2001-02-01	22	1				http://www.sciencedirect.com/science/journal/0161813X		0161813X		fulltext			serial											0161-813X						Current	
Neurotoxicology and Teratology	0892-0362		1987-01-01	9	1				http://www.sciencedirect.com/science/journal/08920362		08920362		fulltext			serial											0892-0362						Current	
New Astronomy	1384-1076		1996-07-01	1	1				http://www.sciencedirect.com/science/journal/13841076		13841076		fulltext			serial											1384-1076						Current	
New Astronomy Reviews	1387-6473		1998-07-01	42	1				http://www.sciencedirect.com/science/journal/13876473		13876473		fulltext			serial									previously: Vistas in Astronomy (ISSN: 0083-6656; 1955-1997)		1387-6473						Current	
New Biotechnology	1871-6784		2008-06-01	25	1				http://www.sciencedirect.com/science/journal/18716784		18716784		fulltext			serial									previously: Biomolecular Engineering (ISSN: 1389-0344; 1999-2007); Genetic Analysis: Biomolecular Engineering (ISSN: 1050-3862; 1990-1999); Gene Analysis Techniques (ISSN: 0735-0651; 1984-1989)		1871-6784						Current	
New Carbon Materials	1872-5805		2006-12-01	21	4				http://www.sciencedirect.com/science/journal/18725805		18725805		fulltext			serial											1872-5805						Current	
New Comprehensive Biochemistry	0167-7306		1981-01-01	1		2007-12-31	41		http://www.sciencedirect.com/science/bookseries/01677306		01677306		fulltext			serial									ceased: 2007		0167-7306						Current	
New Horizons in Clinical Case Reports		2352-9482	2017-08-01	1	1	2017-11-30	2		http://www.sciencedirect.com/journal/new-horizons-in-clinical-case-reports/issues		54455		fulltext			serial									New for 2017. Open Access. Transfer out (2018):Ubiquity Press			2352-9482			2017-08-01		Current	
New Horizons in Translational Medicine	2307-5023		2014-09-01	2	1	2017-12-31	4	1-4	http://www.sciencedirect.com/science/journal/23075023		23075023		fulltext			serial									Transfer out (2018):Ubiquity Press		2307-5023						Current	
New Ideas in Psychology	0732-118X		1983-01-01	1	1				http://www.sciencedirect.com/science/journal/0732118X		0732118X		fulltext			serial											0732-118X						Current	
New Microbes and New Infections		2052-2975	2013-10-01	1	1				http://www.sciencedirect.com/science/journal/20522975		20522975		fulltext			serial									open access	10.1002/(ISSN)2052-2975		2052-2975			2015-01-01		Current	
New Negatives in Plant Science	2352-0264		2015-08-01	1		2016-08-31	3-4		http://www.sciencedirect.com/science/journal/23520264		23520264		fulltext			serial									Open Access. Ceased: 2017		2352-0264				2015-08-01		Current	
New Scientist	0262-4079		2006-08-12	191	2564				http://www.sciencedirect.com/science/journal/02624079		02624079		fulltext			serial											0262-4079						Current	
Newborn and Infant Nursing Reviews	1527-3369		2001-03-01	1	1	2016-12-31	16	4	http://www.sciencedirect.com/science/journal/15273369		15273369		fulltext			serial									ceased (2017)		1527-3369						Current	
Niels Bohr Collected Works	1876-0503		1972-01-01	1					http://www.sciencedirect.com/science/bookseries/18760503		18760503		fulltext			serial											1876-0503						Current	
Nigerian Food Journal	0189-7241		2012-01-01	30	1	2016-06-30	33	1	http://www.sciencedirect.com/science/journal/01897241		01897241		fulltext			serial									Transfer out (2016):University Press Plc		0189-7241						Current	
Nigerian Journal of Genetics	0189-9686		2014-07-01	28	2	2014-07-31	28	2	http://www.sciencedirect.com/science/journal/01899686		01899686		fulltext			serial									Transfer out (2016): The Genetics Society of Nigeria		0189-9686				2015-07-01		Current	
Nitric Oxide	1089-8603		1997-02-01	1	1				http://www.sciencedirect.com/science/journal/10898603		10898603		fulltext			serial											1089-8603						Current	
Non-Destructive Testing	0029-1021		1967-08-01	1	1	1976-06-01	9	3	http://www.sciencedirect.com/science/journal/00291021		00291021		fulltext			serial									Now:NDT International		0029-1021						Current	
Non-coding RNA Research	2468-0540		2016-10-01	1	1				http://www.sciencedirect.com/science/journal/24680540		24680540		fulltext			serial									Open Access. New for 2016		2468-0540				2016-10-01		Current	
Nonlinear Analysis: Hybrid Systems	1751-570X		2007-03-01	1	1				http://www.sciencedirect.com/science/journal/1751570X		1751570X		fulltext			serial											1751-570X						Current	
Nonlinear Analysis: Real World Applications	1468-1218		2000-03-01	1	1				http://www.sciencedirect.com/science/journal/14681218		14681218		fulltext			serial											1468-1218						Current	
Nonlinear Analysis: Theory, Methods & Applications	0362-546X		1976-01-01	1	1				http://www.sciencedirect.com/science/journal/0362546X		0362546X		fulltext			serial											0362-546X						Current	
Norteamérica	1870-3550		2013-01-01	8	1	2017-12-31	12	2	http://www.sciencedirect.com/science/journal/18703550		18703550		fulltext			serial									Transfer out (2018)		1870-3550						Current	
North American Review of Economics and Finance	1042-752X		1990-03-01	1	1	1991-10-01	2	2	http://www.sciencedirect.com/science/journal/1042752X		1042752X		fulltext			serial									Now:The North American Journal of Economics and Finance		1042-752X						Current	
North-Holland Linguistic Series: Linguistic Variations	0078-1592		1989-01-01	54					http://www.sciencedirect.com/science/bookseries/00781592		00781592		fulltext			serial											0078-1592						Current	
North-Holland Mathematical Library	0924-6509		1971-01-01	1					http://www.sciencedirect.com/science/bookseries/09246509		09246509		fulltext			serial											0924-6509						Current	
North-Holland Mathematics Studies	0304-0208		1970-01-01	1					http://www.sciencedirect.com/science/bookseries/03040208		03040208		fulltext			serial											0304-0208						Current	
North-Holland Series in Applied Mathematics and Mechanics	0167-5931		1967-01-01	3					http://www.sciencedirect.com/science/bookseries/01675931		01675931		fulltext			serial											0167-5931						Current	
Norwegian Petroleum Society Special Publications	0928-8937		1993-01-01	2					http://www.sciencedirect.com/science/bookseries/09288937		09288937		fulltext			serial											0928-8937						Current	
Nuclear Data Sheets	0090-3752		1971-01-01	5	1				http://www.sciencedirect.com/science/journal/00903752		00903752		fulltext			serial									formed by the union of: Nuclear Data Sheets. Section A (ISSN: 0550-306X; 1965-1969) and Nuclear Data Sheets. Section B (ISSN: 0090-550X; 1966-1970)		0090-3752						Current	
Nuclear Data Sheets. Section A	0550-306X		1965-12-01	1		1969-11-01	7	1	http://www.sciencedirect.com/science/journal/0550306X		0550306X		fulltext			serial									Merged:Nuclear Data Sheets		0550-306X						Current	
Nuclear Data Sheets. Section B	0090-550X		1966-02-01	1	1	1970-09-01	4	6	http://www.sciencedirect.com/science/journal/0090550X		0090550X		fulltext			serial									Merged:Nuclear Data Sheets		0090-550X						Current	
Nuclear Energy and Technology	2452-3038		2016-01-01			2017-12-31	3	4	http://www.sciencedirect.com/science/journal/24523038		24523038		fulltext			serial									Open Access. Transfer out (2018)		2452-3038				2016-02-01		Current	
Nuclear Engineering and Design	0029-5493		1966-01-01	3	1				http://www.sciencedirect.com/science/journal/00295493		00295493		fulltext			serial									previously: Nuclear Structural Engineering		0029-5493						Current	
Nuclear Engineering and Design. Fusion	0167-899X		1984-01-01	1	1	1987-12-31	4	3	http://www.sciencedirect.com/science/journal/0167899X		0167899X		fulltext			serial									Now:Fusion Engineering and Design		0167-899X						Current	
Nuclear Engineering and Technology	1738-5733		2013-02-01	45	1				http://www.sciencedirect.com/science/journal/17385733		17385733		fulltext			serial											1738-5733						Current	
Nuclear Instruments	0369-643X		1957-01-01	1	1	1958-12-31	3	6	http://www.sciencedirect.com/science/journal/0369643X		0369643X		fulltext			serial									Now:Nuclear Instruments and Methods		0369-643X						Current	
Nuclear Instruments and Methods	0029-554X		1959-01-01	4	1	1981-12-31	18190		http://www.sciencedirect.com/science/journal/0029554X		0029554X		fulltext			serial									Previously:Nuclear Instruments Now:Nuclear Instruments and Methods in Physics Research		0029-554X						Current	
Nuclear Instruments and Methods in Physics Research	0167-5087		1981-06-15	185	1	1987-12-31	21120		http://www.sciencedirect.com/science/journal/01675087		01675087		fulltext			serial									Previously:Nuclear Instruments and Methods Now:Nuclear Instruments and Methods in Physics Research Section A:Accelerators, Spectrometers, Detectors and Associated Equipment and Nuclear Instruments and Methods in Physics Research Section B:Beam Interactions with Materials and Atoms		0167-5087						Current	
Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment	0168-9002		1984-09-15	226	1				http://www.sciencedirect.com/science/journal/01689002		01689002		fulltext			serial									previously: Nuclear Instruments and Methods in Physics Research		0168-9002						Current	
Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms	0168-583X		1984-01-01	1	1				http://www.sciencedirect.com/science/journal/0168583X		0168583X		fulltext			serial									previously: Nuclear Instruments and Methods in Physics Research		0168-583X						Current	
Nuclear Materials and Energy	2352-1791		2015-01-01	1					http://www.sciencedirect.com/science/journal/23521791		23521791		fulltext			serial									open access		2352-1791						Current	
Nuclear Medicine and Biology	0969-8051		1993-01-01	20	1				http://www.sciencedirect.com/science/journal/09698051		09698051		fulltext			serial									previously: International Journal of Radiation Applications and Instrumentation. Part B. Nuclear Medicine and Biology		0969-8051						Current	
Nuclear Physics	0029-5582		1956-02-01	1	3	1967-03-01	87	7	http://www.sciencedirect.com/science/journal/00295582		00295582		fulltext			serial									Now:Nuclear Physics A and Nuclear Physics B		0029-5582						Current	
Nuclear Physics A	0375-9474		1967-01-01	90	1				http://www.sciencedirect.com/science/journal/03759474		03759474		fulltext			serial									previously: Nuclear Physics		0375-9474						Current	
Nuclear Physics B	0550-3213		1967-01-01	1	1				http://www.sciencedirect.com/science/journal/05503213		05503213		fulltext			serial									previously: Nuclear Physics		0550-3213						Current	
Nuclear Physics B - Proceedings Supplements	0920-5632		1987-09-01	1	1				http://www.sciencedirect.com/science/journal/09205632		09205632		fulltext			serial									now: Nuclear and Particle Physics Proceedings (ISSN: 2405-6014; 2015- )		0920-5632						Current	
Nuclear Science and Techniques	1001-8042	2210-3147	2006-02-01	17	1	2008-12-01	19	6	http://www.sciencedirect.com/science/journal/10018042		10018042		fulltext			serial									Transfer out:2009		1001-8042	2210-3147					Current	
Nuclear Structural Engineering	0369-5816		1965-01-01	1	1	1965-12-01	2	5	http://www.sciencedirect.com/science/journal/03695816		03695816		fulltext			serial									Now:Nuclear Engineering and Design		0369-5816						Current	
Nuclear Track Detection	0145-224X		1977-06-01	1	2	1978-12-31	2		http://www.sciencedirect.com/science/journal/0145224X		0145224X		fulltext			serial									Now:Nuclear Tracks		0145-224X						Current	
Nuclear Tracks	0191-278X		1979-03-01	3	1	1981-12-31	5		http://www.sciencedirect.com/science/journal/0191278X		0191278X		fulltext			serial									Previously:Nuclear Track Detection Now:Nuclear Tracks and Radiation Measurements (1982)		0191-278X						Current	
Nuclear Tracks and Radiation Measurements	0969-8078		1993-01-01	21	1	1993-12-31	22	1	http://www.sciencedirect.com/science/journal/09698078		09698078		fulltext			serial									Previously:International Journal of Radiation Applications and Instrumentation. Part D. Nuclear Tracks and Radiation Measurements Now:Radiation Measurements		0969-8078						Current	
Nuclear Tracks and Radiation Measurements (1982)	0735-245X		1982-03-01	6	1	1985-12-31	10	4	http://www.sciencedirect.com/science/journal/0735245X		0735245X		fulltext			serial									Previously:Nuclear Tracks Now:International Journal of Radiation Applications and Instrumentation. Part D. Nuclear Tracks and Radiation Measurements		0735-245X						Current	
Nuclear and Chemical Waste Management	0191-815X		1980-01-01	1	1	1988-12-31	8	4	http://www.sciencedirect.com/science/journal/0191815X		0191815X		fulltext			serial									Now:Waste Management		0191-815X						Current	
Nuclear and Particle Physics Proceedings	2405-6014		2015-01-01	258&#92;259					http://www.sciencedirect.com/science/journal/24056014		24056014		fulltext			serial									previously: Nuclear Physics B - Proceedings Supplements (ISSN: 0920-5632; 1987-2014)		2405-6014				2015-06-01		Current	
Nurse Education Today	0260-6917		1981-04-01	1	1				http://www.sciencedirect.com/science/journal/02606917		02606917		fulltext			serial											0260-6917						Current	
Nurse Education in Practice	1471-5953		2001-03-01	1	1				http://www.sciencedirect.com/science/journal/14715953		14715953		fulltext			serial											1471-5953						Current	
Nurse Leader	1541-4612		2003-01-01	1	1				http://www.sciencedirect.com/science/journal/15414612		15414612		fulltext			serial											1541-4612						Current	
Nursing (Ed. española)	0212-5382		2003-01-01	21	1				http://www.sciencedirect.com/science/journal/02125382		02125382		fulltext			serial											0212-5382						Current	
Nursing Clinics of North America	0029-6465		2002-03-01	37	1				http://www.sciencedirect.com/science/journal/00296465		00296465		fulltext			serial											0029-6465						Current	
Nursing For Womens Health	1751-4851	1751-486X	2007-02-01	11	1				http://www.sciencedirect.com/science/journal/17514851		17514851		fulltext			serial									Previoulsy: AWHONN Lifelines (1997-2006). transfer in (2016): Wiley	10.1111/(ISSN)1751-486X	1751-4851	1751-486X			2016-01-01		Current	
Nursing Outlook	0029-6554		1994-01-01	42	1				http://www.sciencedirect.com/science/journal/00296554		00296554		fulltext			serial											0029-6554						Current	
NursingPlus Open	2352-9008		2015-01-01	1		2017-12-31	3		http://www.sciencedirect.com/science/journal/23529008		23529008		fulltext			serial									Open Access. Ceased (2018)		2352-9008				2015-01-01		Current	
Nutrition	0899-9007		1996-01-01	12	1				http://www.sciencedirect.com/science/journal/08999007		08999007		fulltext			serial											0899-9007						Current	
Nutrition Clinique et Métabolisme	0985-0562		1987-01-01	1	1				http://www.sciencedirect.com/science/journal/09850562		09850562		fulltext			serial											0985-0562						Current	
Nutrition Research	0271-5317		1981-01-01	1	1				http://www.sciencedirect.com/science/journal/02715317		02715317		fulltext			serial											0271-5317						Current	
Nutrition, Metabolism and Cardiovascular Diseases	0939-4753		2003-02-01	13	1				http://www.sciencedirect.com/science/journal/09394753		09394753		fulltext			serial											0939-4753						Current	
Néphrologie & Thérapeutique	1769-7255		2005-03-01	1	1				http://www.sciencedirect.com/science/journal/17697255		17697255		fulltext			serial											1769-7255						Current	
Obesity Medicine	2451-8476		2016-03-01	1					http://www.sciencedirect.com/science/journal/24518476		24518476		fulltext			serial											2451-8476				2016-03-01		Current	
Obesity Research & Clinical Practice	1871-403X		2007-01-01	1	1				http://www.sciencedirect.com/science/journal/1871403X		1871403X		fulltext			serial											1871-403X						Current	
Obstetrics & Gynecology	0029-7844		1995-01-01	85	1	2003-12-01	102	6	http://www.sciencedirect.com/science/journal/00297844		00297844		fulltext			serial									Transfer out:The ACOG and Lippincott, Williams & Wilkins 2004		0029-7844						Current	
Obstetrics and Gynecology Clinics of North America	0889-8545		1996-03-01	23	1				http://www.sciencedirect.com/science/journal/08898545		08898545		fulltext			serial											0889-8545						Current	
Obstetrics, Gynaecology & Reproductive Medicine	1751-7214		2007-01-01	17	1				http://www.sciencedirect.com/science/journal/17517214		17517214		fulltext			serial									previously: Current Obstetrics & Gynaecology (ISSN: 0957-5847; 1991-2006)		1751-7214						Current	
Ocean & Coastal Management	0964-5691		1992-01-01	17	1				http://www.sciencedirect.com/science/journal/09645691		09645691		fulltext			serial									previously: Ocean and Shoreline Management		0964-5691						Current	
Ocean Engineering	0029-8018		1968-07-01	1	1				http://www.sciencedirect.com/science/journal/00298018		00298018		fulltext			serial											0029-8018						Current	
Ocean Management	0302-184X		1973-01-01	1		1986-12-01	10	2	http://www.sciencedirect.com/science/journal/0302184X		0302184X		fulltext			serial									Now:Ocean and Shoreline Management		0302-184X						Current	
Ocean Modelling	1463-5003		1999-01-01	1	1				http://www.sciencedirect.com/science/journal/14635003		14635003		fulltext			serial											1463-5003						Current	
Ocean and Shoreline Management	0951-8312		1988-01-01	11	1	1991-12-31	16	3	http://www.sciencedirect.com/science/journal/09518312		09518312		fulltext			serial									Previously:Ocean Management Now:Ocean & Coastal Management		0951-8312						Current	
Oceanologia	0078-3234	2300-7370	2011-03-01	53	1				http://www.sciencedirect.com/science/journal/00783234		00783234		fulltext			serial									open access		0078-3234	2300-7370					Current	
Oceanologica Acta	0399-1784		1998-01-01	21	1	2003-11-30	26	6	http://www.sciencedirect.com/science/journal/03991784		03991784		fulltext			serial									ceased (2004)		0399-1784						Current	
Official Bulletin of the National Dental Association	2375-6446		1913-11-01	1	1	1914-10-31	1	4	http://www.sciencedirect.com/science/journal/23756446		23756446		fulltext			serial									now: The Journal of the National Dental Association;		2375-6446						Current	
Oil and Chemical Pollution	0269-8579		1986-01-01	3	1	1990-12-31	7	4	http://www.sciencedirect.com/science/journal/02698579		02698579		fulltext			serial									Previously:Oil and Petrochemical Pollution Title Ceased:1991		0269-8579						Current	
Oil and Petrochemical Pollution	0143-7127		1982-01-01	1	1	1985-12-31	2	4	http://www.sciencedirect.com/science/journal/01437127		01437127		fulltext			serial									Now:Oil and Chemical Pollution		0143-7127						Current	
Omega	0305-0483		1973-02-01	1	1				http://www.sciencedirect.com/science/journal/03050483		03050483		fulltext			serial											0305-0483						Current	
One Health	2352-7714		2015-12-01	1					http://www.sciencedirect.com/science/journal/23527714		23527714		fulltext			serial									Open Access		2352-7714				2015-11-01		Current	
Online Social Networks and Media	2468-6964		2017-06-01	1	1				http://www.sciencedirect.com/science/journal/24686964		24686964		fulltext			serial									New for 2017		2468-6964				2017-04-01		Current	
OpenNano	2352-9520		2016-10-01	1					http://www.sciencedirect.com/science/journal/23529520		23529520		fulltext			serial									Open Access. New for 2016		2352-9520				2016-10-01		Current	
Operations Research Letters	0167-6377		1981-10-01	1	1				http://www.sciencedirect.com/science/journal/01676377		01676377		fulltext			serial											0167-6377						Current	
Operations Research Perspectives	2214-7160		2014-03-01	1	1				http://www.sciencedirect.com/science/journal/22147160		22147160		fulltext			serial									open access		2214-7160						Current	
Operations Research for Health Care	2211-6923		2012-03-01	1	1				http://www.sciencedirect.com/science/journal/22116923		22116923		fulltext			serial											2211-6923						Current	
Operative Techniques in Cardiac and Thoracic Surgery	1085-5637		1996-07-01	1	1	1998-02-01	3	1	http://www.sciencedirect.com/science/journal/10855637		10855637		fulltext			serial									now: Operative Techniques in Thoracic and Cardiovascular Surgery (ISSN: 1522-2942; 1998- )		1085-5637						Current	
Operative Techniques in General Surgery	1524-153X		1999-09-01	1	1	2008-12-01	10	4	http://www.sciencedirect.com/science/journal/1524153X		1524153X		fulltext			serial									ceased (2009)		1524-153X						Current	
Operative Techniques in Neurosurgery	1092-440X		1998-03-01	1	1	2005-12-01	8	4	http://www.sciencedirect.com/science/journal/1092440X		1092440X		fulltext			serial									ceased (2006)		1092-440X						Current	
Operative Techniques in Orthopaedics	1048-6666		1991-01-01	1	1				http://www.sciencedirect.com/science/journal/10486666		10486666		fulltext			serial											1048-6666						Current	
Operative Techniques in Otolaryngology-Head and Neck Surgery	1043-1810	1557-9395	1990-03-01	1	1				http://www.sciencedirect.com/science/journal/10431810		10431810		fulltext			serial											1043-1810	1557-9395					Current	
Operative Techniques in Plastic and Reconstructive Surgery	1071-0949		1994-05-01	1	1	2003-02-01	9	1	http://www.sciencedirect.com/science/journal/10710949		10710949		fulltext			serial									ceased (2003)		1071-0949						Current	
Operative Techniques in Sports Medicine	1060-1872		1993-01-01	1	1				http://www.sciencedirect.com/science/journal/10601872		10601872		fulltext			serial											1060-1872						Current	
Operative Techniques in Thoracic and Cardiovascular Surgery	1522-2942		1998-05-01	3	2				http://www.sciencedirect.com/science/journal/15222942		15222942		fulltext			serial									previously: Operative Techniques in Cardiac and Thoracic Surgery (ISSN: 1085-5637; 1996-1998)		1522-2942						Current	
Ophthalmic and Physiological Optics	0275-5408	1475-1313	1995-01-01	15	1	2001-11-01	21	6	http://www.sciencedirect.com/science/journal/02755408		02755408		fulltext			serial									Transfer out:Blackwell 2002	10.1111/(ISSN)1475-1313	0275-5408	1475-1313					Current	
Ophthalmology	0161-6420		1997-11-01	104	11				http://www.sciencedirect.com/science/journal/01616420		01616420		fulltext			serial											0161-6420						Current	
Ophthalmology Glaucoma	2589-4234	2589-4196	2018-07-01	1	1				https://www.sciencedirect.com/journal/ophthalmology-glaucoma		56258		fulltext			serial									New for 2018.		2589-4234	2589-4196			2018-08-01		Current	
Ophthalmology Retina	2468-6530		2017-01-01	1	1				http://www.sciencedirect.com/science/journal/aip/24686530		43303		fulltext			serial									New for 2016		2468-6530				2016-10-01		Current	
Opportunistic Pathogens	1386-2618		1997-11-01	9	1	1997-11-01	9	1	http://www.sciencedirect.com/science/journal/13862618		13862618		fulltext			serial									ceased (1997); previously: Serodiagnosis and Immunotherapy in Infectious Disease (ISSN: 0888-0786; 1987-1997)		1386-2618						Current	
Optical Fiber Technology	1068-5200		1994-10-01	1	1				http://www.sciencedirect.com/science/journal/10685200		10685200		fulltext			serial											1068-5200						Current	
Optical Materials	0925-3467		1992-01-01	1	1				http://www.sciencedirect.com/science/journal/09253467		09253467		fulltext			serial											0925-3467						Current	
Optical Materials: X		2590-1478	2019-01-01	1	1				https://www.sciencedirect.com/journal/optical-materials-x/issues		57203		fulltext			serial									New for 2019. Open Access			2590-1478			2019-01-01		Current	
Optical Switching and Networking	1573-4277		2005-01-01	1	1				http://www.sciencedirect.com/science/journal/15734277		15734277		fulltext			serial											1573-4277						Current	
Optics & Laser Technology	0030-3992		1971-02-01	3	1				http://www.sciencedirect.com/science/journal/00303992		00303992		fulltext			serial									previously: Optics Technology (ISSN: 0374-3926; 1968-1970)		0030-3992						Current	
Optics Communications	0030-4018		1969-04-01	1	1				http://www.sciencedirect.com/science/journal/00304018		00304018		fulltext			serial											0030-4018						Current	
Optics Technology	0374-3926		1968-11-01	1	1	1970-11-01	2	4	http://www.sciencedirect.com/science/journal/03743926		03743926		fulltext			serial									Now:Optics & Laser Technology		0374-3926						Current	
Optics and Lasers in Engineering	0143-8166		1980-07-01	1	1				http://www.sciencedirect.com/science/journal/01438166		01438166		fulltext			serial											0143-8166						Current	
Optik - International Journal for Light and Electron Optics	0030-4026		2001-01-01	112	1				http://www.sciencedirect.com/science/journal/00304026		00304026		fulltext			serial											0030-4026						Current	
Option/Bio	0992-5945		2008-01-01	19	393				http://www.sciencedirect.com/science/journal/09925945		09925945		fulltext			serial											0992-5945						Current	
Opto-Electronics Review	1230-3402	1896-3757	2017-05-01	25	1				http://www.sciencedirect.com/science/journal/12303402		12303402		fulltext			Current									Transfer in (2017): De Gruyter		1230-3402	1896-3757			2017-05-01		Current	
Optometry - Journal of the American Optometric Association	1529-1839		2004-01-01	75	1	2012-01-01	83	1	http://www.sciencedirect.com/science/journal/15291839		15291839		fulltext			serial									ceased (2012)		1529-1839						Current	
Oral Oncology	1368-8375		1997-01-01	33	1				http://www.sciencedirect.com/science/journal/13688375		13688375		fulltext			serial									previously: European Journal of Cancer Part B: Oral Oncology (ISSN: 0964-1955; 1992-1996)		1368-8375						Current	
Oral Oncology Extra	1741-9409		2004-01-01	40	1	2006-11-01	42	10	http://www.sciencedirect.com/science/journal/17419409		17419409		fulltext			serial									Ceased:2007		1741-9409						Current	
Oral Oncology Supplement	1744-7895		2005-01-01	1	1	2009-07-01	3	1	http://www.sciencedirect.com/science/journal/17447895		17447895		fulltext			serial									ceased (2012)		1744-7895						Current	
Oral Science International	1348-8643		2004-05-01	1	1	2018-07-31	15	2	http://www.sciencedirect.com/science/journal/13488643		13488643		fulltext			Serial									Transfer out (2019): Wiley		1348-8643						Current	
Oral Surgery, Oral Medicine, Oral Pathology	0030-4220		1948-01-01	1	1	1994-12-01	78	6	http://www.sciencedirect.com/science/journal/00304220		00304220		fulltext			serial									Now:Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontology		0030-4220						Current	
Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology	2212-4403		2012-01-01	113	1				http://www.sciencedirect.com/science/journal/22124403		22124403		fulltext			serial									previously: Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontology (ISSN: 1079-2104; 1995-2011); Oral Surgery, Oral Medicine, Oral Pathology (ISSN: 0030-4220; 1948-1994)		2212-4403						Current	
Oral Surgery, Oral Medicine, Oral Pathology, Oral Radiology, and Endodontology	1079-2104		1995-01-01	79	1	2011-12-01	112	6	http://www.sciencedirect.com/science/journal/10792104		10792104		fulltext			serial									now: Oral Surgery, Oral Medicine, Oral Pathology and Oral Radiology (ISSN: 2212-4403; 2012- ); previously: Oral Surgery, Oral Medicine, Oral Pathology (ISSN: 0030-4220; 1948-1994)		1079-2104						Current	
Oral and Maxillofacial Surgery Cases	2214-5419		2015-03-01	1	1				http://www.sciencedirect.com/science/journal/22145419		22145419		fulltext			serial									open access		2214-5419						Current	
Oral and Maxillofacial Surgery Clinics of North America	1042-3699		2002-02-01	14	1				http://www.sciencedirect.com/science/journal/10423699		10423699		fulltext			serial											1042-3699						Current	
