publication_title	print_identifier	online_identifier	first_author	title_url	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
La gestion des ressources humaines	9782130653035	9782130730583	Jean-Marc Le Gall	http://www.cairn.info/la-gestion-des-ressources-humaines--9782130653035.htm	2015-05-22							PUF_LEGAL_2015_01												
Marchands et banquiers du Moyen Âge	9782130514794	9782130598053	Jacques Le Goff	http://www.cairn.info/marchands-et-banquiers-du-moyen-age--9782130514794.htm	2010-03-27							PUF_LEGOF_2001_01												
Le droit comparé	9782130652243	9782130734901	Pierre Legrand	http://www.cairn.info/le-droit-compare--9782130652243.htm	2016-03-22							PUF_LEGRA_2016_01												
Le refoulement	9782130448686	9782130599555	Claude Le Guen	http://www.cairn.info/le-refoulement--9782130448686.htm	2010-03-14							PUF_LEGUE_1997_01												
Les civilisations précolombiennes	9782130593140	9782130622260	Henri Lehmann	http://www.cairn.info/les-civilisations-precolombiennes--9782130593140.htm	2012-02-01							PUF_LEHMA_2012_01												
La communication dans l’entreprise	9782130621638	9782130631781	Jean-Pierre Lehnisch	http://www.cairn.info/la-communication-dans-l-entreprise--9782130621638.htm	2013-11-28							PUF_LEHNI_2013_01												
Les Mérovingiens	9782130633709	9782130652847	Régine Le Jan	http://www.cairn.info/les-merovingiens--9782130633709.htm	2015-02-15							PUF_LEJAN_2015_01												
Le tabagisme	9782130484967	9782130599098	Jean-François Lemaire	http://www.cairn.info/le-tabagisme--9782130484967.htm	2010-03-15							PUF_LEMAI_1997_01												
Les classes sociales	9782130546719	9782130596349	Yannick Lemel	http://www.cairn.info/les-classes-sociales--9782130546719.htm	2010-02-24							PUF_LEMEL_2004_01												
Les épistémologies constructivistes	9782130606819	9782130622765	Jean-Louis Le Moigne	http://www.cairn.info/les-epistemologies-constructivistes--9782130606819.htm	2012-09-10							PUF_LEMOI_2012_01												
Napoléon	9782130537663	9782130596967	Thierry Lentz	http://www.cairn.info/napoleon--9782130537663.htm	2010-03-01							PUF_LENTZ_2003_01												
Histoire de l’enseignement en France	9782130591795	9782130621973	Antoine Léon	http://www.cairn.info/histoire-de-l-enseignement-en-france--9782130591795.htm	2012-04-19							PUF_LEON_2012_01												
La sécurité informatique	9782130561675	9782130600428	Éric Léopold	http://www.cairn.info/la-securite-informatique--9782130561675.htm	2010-03-03							PUF_LEOPO_2007_01												
L'Empire romain	9782130632429	9782130652786	Patrick Le Roux	http://www.cairn.info/l-empire-romain--9782130632429.htm	2015-02-05							PUF_LEROU_2015_01												
Histoire du Languedoc	9782130581376	9782130604075	Emmanuel Le Roy Ladurie	http://www.cairn.info/histoire-du-languedoc--9782130581376.htm	2010-03-19							PUF_LEROY_2010_01												
Le droit canonique	9782130529316	9782130597124	Dominique Le Tourneau	http://www.cairn.info/le-droit-canonique--9782130529316.htm	2010-03-16							PUF_LETOU_2002_01												
La responsabilité civile	9782130534105	9782130596707	Philippe Le Tourneau	http://www.cairn.info/la-responsabilite-civile--9782130534105.htm	2010-03-08							PUF_LETOU_2003_01												
L’Opus Dei	9782130539759	9782130598268	Dominique Le Tourneau	http://www.cairn.info/l-opus-dei--9782130539759.htm	2010-02-25							PUF_LETOU_2004_01												
Droits et libertés fondamentaux	9782130579717	9782130603726	Michel Levinet	http://www.cairn.info/droits-et-liberte-fondamentaux--9782130579717.htm	2010-09-27							PUF_LEVIN_2010_01												
Les 100 mots de la communication	9782130550235	9782130596387	Maurice Lévy	http://www.cairn.info/les-100-mots-de-la-communication--9782130550235.htm	2010-02-07							PUF_LEVY_2006_01												
Handicap et maladie mentale	9782130653462	9782130731443	Romain Liberman	http://www.cairn.info/handicap-et-maladie-mentale--9782130653462.htm	2015-06-01							PUF_LIBER_2015_01												
La philosophie médiévale	9782130731306	9782130731559	Alain de Libera	http://www.cairn.info/la-philosophie-medievale--9782130731306.htm	2015-08-26							PUF_LIBER_2015_02												
Le droit du commerce électronique	9782130533795	9782130596899	Xavier Linant De Bellefonds	http://www.cairn.info/le-droit-du-commerce-electronique--9782130533795.htm	2010-03-01							PUF_LINAN_2005_01												
Histoire du Canada	9782130626473	9782130626480	Paul-André Linteau	http://www.cairn.info/histoire-du-canada--9782130626473.htm	2014-01-20							PUF_LINTE_2014_01												
Les guerres de religion, 1559-1598	9782130524960	9782130599920	Georges Livet	http://www.cairn.info/les-guerres-de-religion-1559-1598--9782130524960.htm	2010-03-15							PUF_LIVET_2002_01												
Littérature et musique au XXe siècle	9782130517054	9782130598435	Aude Locatelli	http://www.cairn.info/litterature-et-musique-au-xxe-siecle--9782130517054.htm	2010-03-02							PUF_LOCAT_2001_01												
Les 100 mots de la Grande Guerre	9782130607526	9782130628439	André Loez	http://www.cairn.info/les-100-mots-de-la-grande-guerre--9782130607526.htm	2013-09-29							PUF_LOEZ_2013_01												
Les troubles de l’humeur	9782130559481	9782130598138	Marc-Louis Bourgeois	http://www.cairn.info/les-troubles-de-l-humeur--9782130559481.htm	2010-03-01							PUF_LOUIS_2006_01												
Le droit des affaires	9782130548294	9782130597858	François-Xavier Lucas	http://www.cairn.info/le-droit-des-affaires--9782130548294.htm	2010-03-23							PUF_LUCAS_2005_01												
Les sectes	9782130590125	9782130605744	Nathalie Luca	http://www.cairn.info/les-sectes--9782130590125.htm	2011-11-13							PUF_LUCA_2011_01												
La systémique sociale	9782130575528	9782130602798	Jean-Claude Lugan	http://www.cairn.info/la-systemique-sociale--9782130575528.htm	2010-03-10							PUF_LUGAN_2009_01												
La phénoménologie	9782130547365	9782130597803	Jean-François Lyotard	http://www.cairn.info/la-phenomenologie--9782130547365.htm	2010-02-24							PUF_LYOTA_2004_01												
Le siècle de Périclès	9782130428916	9782130598831	Jean-Jacques Maffre	http://www.cairn.info/le-siecle-de-pericles--9782130428916.htm	2010-03-07							PUF_MAFFR_1994_01												
Les conduites rituelles	9782130419709	9782130599890	Jean Maisonneuve	http://www.cairn.info/les-conduites-rituelles--9782130419709.htm	2010-03-06							PUF_MAISO_1999_01												
Psychologie de l’amitié	9782130539087	9782130596585	Jean Maisonneuve	http://www.cairn.info/psychologie-de-l-amitie--9782130539087.htm	2010-02-26							PUF_MAISO_2004_01												
La psychologie sociale	9782130609100	9782130623083	Jean Maisonneuve	http://www.cairn.info/la-psychologie-sociale--9782130609100.htm	2013-05-27							PUF_MAISO_2013_01												
La dynamique des groupes	9782130632238	9782130633228	Jean Maisonneuve	http://www.cairn.info/la-dynamique-des-groupes--9782130632238.htm	2014-08-17							PUF_MAISO_2014_01												
Santé et économie en Europe	9782130736677	9782130736691	Béatrice Majnoni d'Intignano	http://www.cairn.info/Sante-et-economie-en-europe--9782130736677.htm	2016-07-01							PUF_MAJNO_2016_01												
Les représentations sociales	9782130736769	9782130748373	Pierre Mannoni	http://www.cairn.info/les-representations-sociales--9782130736769.htm	2016-04-20							PUF_MANNO_2016_01												
Psychoses et névroses de l'adulte	9782130535935	9782130599067	André Manus	http://www.cairn.info/psychoses-et-nevroses-de-l-adulte--9782130535935.htm	2010-03-13							PUF_MANUS_2003_01												
Les 100 mots du vin	9782130571339	9782130602033	Gérard Margeon	http://www.cairn.info/les-100-mots-du-vin--9782130571339.htm	2010-03-12							PUF_MARGE_2009_01												
La contrepèterie	9782130575252	9782130602668	Joel Martin	http://www.cairn.info/la-contrepetrie--9782130575252.htm	2010-03-09							PUF_MARTI_2009_01												
La didactique des langues étrangères	9782130632245	9782130652625	Pierre Martinez	http://www.cairn.info/la-didactique-des-langues-etrangeres--9782130632245.htm	2014-11-20							PUF_MARTI_2014_01												
La philosophie du corps	9782130735472	9782130735496	Michela Marzano	http://www.cairn.info/la-philosophie-du-corps--9782130735472.htm	2016-04-14							PUF_MARZA_2016_01												
Le raisonnement médical	9782130556497	9782130597490	Alain-Charles Masquelet	http://www.cairn.info/le-raisonnement-medical--9782130556497.htm	2010-03-01							PUF_MASQU_2006_01												
La Gestalt-thérapie	9782130630753	9782130652762	Chantal Masquelier-Savatier	http://www.cairn.info/la-gestalt-therapie--9782130630753.htm	2015-02-05							PUF_MASQU_2015_01												
Les troubles bipolaires	9782130731801	9782130749530	Marc Masson	http://www.cairn.info/les-troubles-bipolaires--9782130731801.htm	2016-04-14							PUF_MASSO_2016_01												
La logistique	9782130632283	9782130634584	Hervé Mathe	http://www.cairn.info/la-logistique--9782130632283.htm	2014-10-29							PUF_MATHE_2014_01												
La mondialisation de la communication	9782130566120	9782130601289	Armand Mattelart	http://www.cairn.info/la-mondialisation-de-la-communication--9782130566120.htm	2010-03-18							PUF_MATTE_2008_01												
Platon	9782130578758	9782130603467	Jean-François Mattei	http://www.cairn.info/platon--9782130578758.htm	2010-04-01							PUF_MATTE_2010_01												
Pythagore et les pythagoriciens	9782130609216	9782130623113	Jean-François Mattéi	http://www.cairn.info/pythagore-et-les-pythagoriciens--9782130609216.htm	2013-02-12							PUF_MATTE_2013_01												
Le développement de l’enfant	9782130565697	9782130601135	Liliane Maury	http://www.cairn.info/le-developpement-de-l-enfant--9782130565697.htm	2010-02-25							PUF_MAURY_2008_01												
L'analyse du discours	9782130652250	9782130736530	Francine Mazière	http://www.cairn.info/l-analyse-du-discours--9782130652250.htm	2016-03-21							PUF_MAZIE_2016_01												
Sociologie des migrations	9782130621645	9782130632771	Sylvie Mazzella	http://www.cairn.info/sociologie-des-migrations--9782130621645.htm	2014-05-27							PUF_MAZZE_2014_01												
L’adoption	9782130546870	9782130597759	Caroline Mécary	http://www.cairn.info/l-adoption--9782130546870.htm	2010-03-22							PUF_MECAR_2006_01												
Le travail		9782130735267	Dominique Méda	http://www.cairn.info/le-travail--9782130632030.htm	2015-12-23							PUF_MEDA_2015_01												
La Tradition musulmane	9782130520740	9782130596004	Ali Merad	http://www.cairn.info/la-tradition-musulmane--9782130520740.htm	2010-03-06							PUF_MERAD_2001_01												
L’Islam contemporain	9782130565314	9782130601036	Ali Merad	http://www.cairn.info/l-islam-contemporain--9782130565314.htm	2010-03-17							PUF_MERAD_2007_01												
Les 100 mots de l'entreprise	9782130730392	9782130730415	David Simonnet	http://www.cairn.info/les-cent-mots-de-l-entreprise--9782130730392.htm	2016-03-02							PUF_MERLI_2016_01												
L’Organisation des Nations Unies	9782130626671	9782130626688	Frédérique Mestre-Lafay	http://www.cairn.info/l-organisation-des-nations-unies--9782130626671.htm	2014-01-16							PUF_MESTR_2013_01												
Le siècle de Louis XIV	9782130459033	9782130598718	Hubert Méthivier	http://www.cairn.info/le-siecle-de-louis-xiv--9782130459033.htm	2010-03-02							PUF_METHI_1995_01												
L'Ancien Régime	9782130521617	9782130600015	Hubert Méthivier	http://www.cairn.info/l-ancien-regime--9782130521617.htm	2010-03-08							PUF_METHI_2002_01												
La problématologie	9782130567691	9782130600114	Michel Meyer	http://www.cairn.info/la-problematologie--9782130567691.htm	2011-03-10							PUF_MEYER_2011_01												
La rhétorique	9782130589198	9782130605645	Michel Meyer	http://www.cairn.info/la-rhetorique--9782130589198.htm	2011-06-27							PUF_MEYER_2011_02												
Le Rite français	9782130581970	9782130621775	Alain Bauer	http://www.cairn.info/le-rite-francais--9782130581970.htm	2012-09-09							PUF_MEYER_2012_01												
Méthodes de recherche en sciences de l'éducation	9782130540076	9782130597087	Gaston Mialaret	http://www.cairn.info/methodes-de-recherche-en-sciences-de-l-education--9782130540076.htm	2010-03-04							PUF_MIALA_2004_01												
Psychologie de l’éducation	9782130591238	9782130605973	Gaston Mialaret	http://www.cairn.info/psychologie-de-l-education--9782130591238.htm	2011-08-18							PUF_MIALA_2011_02												
La violence	9782130592396	9782130622109	Yves Michaud	http://www.cairn.info/la-violence--9782130592396.htm	2012-03-11							PUF_MICHA_2012_01												
La méditation	9782130625759	9782130631958	Fabrice Midal	http://www.cairn.info/la-meditation--9782130625759.htm	2014-01-22							PUF_MIDAL_2014_01												
Gestion comptable et financière	9782130650591	9782130654292	Alain Mikol	http://www.cairn.info/gestion-comptable-et-financiere--9782130650591.htm	2015-02-17							PUF_MIKOL_2015_01												
Histoire de l'enfer	9782130460213	9782130599395	Georges Minois	http://www.cairn.info/histoire-de-l-enfer--9782130460213.htm	2010-03-16							PUF_MINOI_1994_01												
L'affaire Dreyfus	9782130748687	9782130786153	Pierre Miquel	http://www.cairn.info/l-affaire-dreyfus--9782130748687.htm	2016-06-29							PUF_MIQUE_2016_01												
Les mots français	9782130448976	9782130598954	Henri Mitterand	http://www.cairn.info/les-mots-francais--9782130448976.htm	2010-03-14							PUF_MITTE_1996_01												
Zola et le naturalisme	9782130525103	9782130598770	Henri Mitterand	http://www.cairn.info/zola-et-le-naturalisme--9782130525103.htm	2010-03-19							PUF_MITTE_2002_01												
Les industries éducatives	9782130582199	9782130604198	Pierre Moeglin	http://www.cairn.info/les-industries-educatives--9782130582199.htm	2010-09-02							PUF_MOEGL_2010_01												
L’ingénierie culturelle	9782130732259	9782130732273	Claude Mollard	http://www.cairn.info/l-ingenierie-culturelle--9782130732259.htm	2016-06-28							PUF_MOLLA_2016_01												
La psychogériatrie	9782130632306	9782130634157	Jean-Claude Monfort	http://www.cairn.info/la-psychogeriatrie--9782130632306.htm	2014-08-18							PUF_MONFO_2014_01												
Géopolitique de la Russie	9782130732228	9782130736943	Jean-Sylvestre Mongrenier	http://www.cairn.info/geopolitique-de-la-russie--9782130732228.htm	2016-06-28							PUF_MONGR_2016_01												
La sociologie de la mode	9782130578987	9782130603573	Frédéric Monneyron	http://www.cairn.info/la-sociologie-de-la-mode--9782130578987.htm	2010-04-29							PUF_MONNE_2010_01												
Mythes et littérature	9782130595069	9782130622543	Frédéric Monneyron	http://www.cairn.info/mythes-et-litterature--9782130595069.htm	2012-05-06							PUF_MONNE_2012_01												
L'architecture du XXe siècle	9782130507598	9782130598862	Gérard Monnier	http://www.cairn.info/l-architecture-du-xxe-siecle--9782130507598.htm	2010-03-07							PUF_MONNI_2000_01												
Histoire de l’architecture	9782130582687	9782130604341	Gerard Monnier	http://www.cairn.info/histoire-de-l-architecture--9782130582687.htm	2010-09-02							PUF_MONNI_2010_01												
L'aménagement du territoire	9782130732556	9782130732570	Jérôme Monod	http://www.cairn.info/l-amenagement-du-territoire--9782130732556.htm	2016-03-04							PUF_MONOD_2016_01												
Les libertés publiques	9782130557791	9782130599173	Jean Morange	http://www.cairn.info/les-libertes-publiques--9782130557791.htm	2010-03-01							PUF_MORAN_2007_01												
Le droit de l'environnement	9782130633686	9782130654216	Jacqueline Morand-Deviller	http://www.cairn.info/le-droit-de-l-environnement--9782130633686.htm	2015-02-16							PUF_MORAN_2015_01												
Les finances publiques	9782130735397	9782130735410	Frank Mordacq	http://www.cairn.info/les-finances-publiques--9782130735397.htm	2016-04-18							PUF_MORDA_2016_01												
Spinoza et le spinozisme	9782130628699	9782130628705	Pierre-François Moreau	http://www.cairn.info/spinoza-et-le-spinozisme--9782130628699.htm	2014-05-29							PUF_MOREA_2014_01												
La gouvernance	9782130653530	9782130735359	Philippe Moreau Defarges	http://www.cairn.info/la-gouvernance--9782130653530.htm	2016-01-13							PUF_MOREA_2015_01												
La mondialisation	9782130749356	9782130786252	Philippe Moreau Defarges	http://www.cairn.info/la-mondialisation--9782130749356.htm	2016-07-01							PUF_MOREA_2016_01												
La santé publique	9782130632900	9782130730767	Aquilino Morelle	http://www.cairn.info/la-sante-publique--9782130632900.htm	2015-05-20							PUF_MOREL_2015_01												
Le suicide	9782130549468	9782130599463	Pierre Moron	http://www.cairn.info/le-suicide--9782130549468.htm	2010-03-23							PUF_MORON_2005_01												
Les croisades	9782130591825	9782130621997	Cécile Morrisson	http://www.cairn.info/les-croisades--9782130591825.htm	2012-04-19							PUF_MORRI_2012_01												
La banque et ses fonctions	9782130531968	9782130599838	Bruno Moschetto	http://www.cairn.info/la-banque-et-ses-fonctions--9782130531968.htm	2010-03-14							PUF_MOSCH_2003_01												
Histoire des relations internationales, de 1815 à nos jours	9782130633730	9782130634485	François-Charles Mougel	http://www.cairn.info/histoire-des-relations-internationales-de-1815--9782130633730.htm	2014-10-29							PUF_MOUGE_2014_01												
Les politiques publiques de la culture en France	9782130619888	9782130628002	Pierre Moulinier	http://www.cairn.info/les-politiques-publiques-de-la-culture-en-france--9782130619888.htm	2013-08-13							PUF_MOULI_2013_01												
Le personnalisme	9782130521068	9782130598749	Emmanuel Mounier	http://www.cairn.info/le-personnalisme--9782130521068.htm	2010-03-16							PUF_MOUNI_2001_01												
L’Arménie	9782130617778	9782130627920	Claire Mouradian	http://www.cairn.info/l-armenie--9782130617778.htm	2013-06-30							PUF_MOURA_2013_01												
Le syndicalisme en France	9782130576112	9782130602989	René Mouriaux	http://www.cairn.info/le-syndicalisme-en-france--9782130576112.htm	2010-03-10							PUF_MOURI_2009_01												
L'écriture journalistique	9782130633389	9782130652823	Jacques Mouriquand	http://www.cairn.info/l-ecriture-journalistique--9782130633389.htm	2015-02-05							PUF_MOURI_2015_01												
Les motivations	9782130592174	9782130606178	Alex Mucchielli	http://www.cairn.info/les-motivations--9782130592174.htm	2011-12-11							PUF_MUCCH_2011_02												
L'identité	9782130620808	9782130627944	Alex Mucchielli	http://www.cairn.info/l-identite--9782130620808.htm	2013-08-12							PUF_MUCCH_2013_01												
Les politiques publiques	9782130625742	9782130630050	Pierre Muller	http://www.cairn.info/les-politiques-publiques--9782130625742.htm	2013-11-06							PUF_MULLE_2013_01												
Les politiques publiques	9782130654315	9782130734710	Pierre Muller	http://www.cairn.info/les-politiques-publiques--9782130654315.htm	2016-01-12							PUF_MULLE_2015_01												
Histoire de la Résistance en France	9782130592990	9782130622253	Jean-François Muracciole	http://www.cairn.info/histoire-de-la-resistance-en-france--9782130592990.htm	2012-09-06							PUF_MURAC_2012_01												
Le Mexique	9782130584537	9782130604839	Alain Musset	http://www.cairn.info/le-mexique--9782130584537.htm	2010-12-06							PUF_MUSSE_2010_01												
Le Mexique	9782130633976	9782130735236	Alain Musset	http://www.cairn.info/le-mexique--9782130633976.htm	2016-01-12							PUF_MUSSE_2015_01												
Saint-Simon et le saint-simonisme	9782130498407	9782130598350	Pierre Musso	http://www.cairn.info/saint-simon-et-le-saint-simonisme--9782130498407.htm	2010-03-27							PUF_MUSSO_1999_01												
L'art romain	9782130482963	9782130599319	Jean-Pierre Neraudau	http://www.cairn.info/l-art-romain--9782130482963.htm	2010-03-19							PUF_NERAU_1997_01												
Le management de projet	9782130595014	9782130622505	Jean-Jacques Néré	http://www.cairn.info/le-management-de-projet--9782130595014.htm	2012-07-08							PUF_NERE_2012_01												
Le management de projet	9782130729525	9782130733317	Jean-Jacques Néré	http://www.cairn.info/le-management-de-projet--9782130729525.htm	2016-01-12							PUF_NERE_2015_01												
Albigeois et Cathares	9782130579205	9782130603665	Fernand Niel	http://www.cairn.info/albigeois-et-cathares--9782130579205.htm	2010-04-29							PUF_NIEL_2010_02												
Les 100 mots de l’internet	9782130592112	9782130622024	Xavier Niel	http://www.cairn.info/les-100-mots-de-l-internet--9782130592112.htm	2012-11-19							PUF_NIEL_2012_01												
L'IVG	9782130594895	9782130622444	Israël Nisand	http://www.cairn.info/l-ivg--9782130594895.htm	2012-06-12							PUF_NISAN_2012_01												
La justice administrative	9782130564195	9782130600800	Bruno Odent	http://www.cairn.info/la-justice-administrative--9782130564195.htm	2010-03-04							PUF_ODENT_2008_01												
L’historiographie	9782130591573	9782130606079	Nicolas Offenstadt	http://www.cairn.info/l-historiographie--9782130591573.htm	2011-12-05							PUF_OFFEN_2011_01												
Les partis politiques	9782130595496	9782130622628	Michel Offerlé	http://www.cairn.info/les-partis-politiques--9782130595496.htm	2012-09-23							PUF_OFFER_2012_01												
L’histoire culturelle	9782130586517	9782130605287	 Pascal Ory	http://www.cairn.info/l-histoire-culturelle--9782130586517.htm	2011-04-11							PUF_ORY_2011_01												
L’histoire culturelle	9782130730514	9782130730538	Pascal Ory	http://www.cairn.info/l-histoire-culturelle--9782130730514.htm	2016-01-12							PUF_ORY_2015_01												
Apraxie et troubles d’utilisation d’outils	9782130749011	9782130785521	François Osiurak	http://www.cairn.info/apraxie-et-troubles-d-utilisation-d-outils--9782130749011.htm	2016-07-04							PUF_OSLUR_2016_01												
La traduction	9782130652175	9782130731634	Michaël Oustinoff	http://www.cairn.info/la-traduction--9782130652175.htm	2015-05-29							PUF_OUSTI_2015_01												
Les thérapies cognitives et comportementales	9782130734727	9782130785545	Jérôme Palazzolo	http://www.cairn.info/les-therapies-cognitives-et-comportementales--9782130734727.htm	2016-06-29							PUF_PALAZ_2016_01												
La réforme des retraites	9782130632160	9782130652540	Bruno Palier	http://www.cairn.info/la-reforme-des-retraites--9782130632160.htm	2014-10-29							PUF_PALIE_2014_01												
La réforme des systèmes de santé	9782130635154	9782130654278	Bruno Palier	http://www.cairn.info/la-reforme-des-systemes-de-sante--9782130635154.htm	2015-02-17							PUF_PALIE_2015_01												
La sorcellerie	9782130524991	9782130597612	Jean Palou	http://www.cairn.info/la-sorcellerie--9782130524991.htm	2010-03-16							PUF_PALOU_2002_01												
Les 101 mots de la Pataphysique	9782130731863	9782130732242	 Collège de Pataphysique	http://www.cairn.info/les-cent-et-un-mots-de-la-pataphysique--9782130731863.htm	2016-03-02							PUF_PATAP_2016_01												
Le lien social	9782130578307	9782130603429	Serge Paugam	http://www.cairn.info/le-lien-social--9782130578307.htm	2010-03-26							PUF_PAUGA_2009_01												
Les 100 mots de la sociologie	9782130574057	9782130602415	Serge Paugam	http://www.cairn.info/les-100-mots-de-la-sociologie--9782130574057.htm	2010-04-29							PUF_PAUGA_2010_01												
Le lien social	9782130620310	9782130623335	Serge Paugam	http://www.cairn.info/le-lien-social--9782130620310.htm	2013-04-18							PUF_PAUGA_2013_01												
Les 100 mots de la banque	9782130632139	9782130633129	Georges Pauget	http://www.cairn.info/les-100-mots-de-la-banque--9782130632139.htm	2014-06-01							PUF_PAUGE_2014_01												
La linguistique	9782130584575	9782130604877	Jean Perrot	http://www.cairn.info/la-linguistique--9782130584575.htm	2010-09-28							PUF_PEROT_2010_01												
Le chamanisme	9782130626794	9782130626800	Michel Perrin	http://www.cairn.info/chamanisme--9782130626794.htm	2014-05-29							PUF_PERRI_2014_01												
Les fantasmes	9782130514589	9782130598046	Michèle Perron-Borelli	http://www.cairn.info/les-fantasmes--9782130514589.htm	2010-03-07							PUF_PERRO_2001_01												
Le complexe d’?dipe	9782130551362	9782130596646	Roger Perron	http://www.cairn.info/le-complexe-d-oedipe--9782130551362.htm	2010-03-24							PUF_PERRO_2005_01												
Jésus	9782130627586	9782130627593	Charles Perrot	http://www.cairn.info/jesus--9782130627586.htm	2014-03-05							PUF_PERRO_2014_01												
Histoire de la psychanalyse	9782130633754	9782130634195	Roger Perron	http://www.cairn.info/histoire-de-la-psychanalyse--9782130633754.htm	2014-08-27							PUF_PERRO_2014_02												
La guerre d’Algérie (1954-1962)	9782130633945	9782130652861	Guy Pervillé	http://www.cairn.info/la-guerre-d-algerie-1954-1962--9782130633945.htm	2015-02-16							PUF_PERVI_2015_01												
La mémoire	9782130536956	9782130597841	Laurent Petit	http://www.cairn.info/la-memoire--9782130536956.htm	2010-03-03							PUF_PETIT_2006_01												
La traite des Noirs	9782130484158	9782130598572	Olivier Pétré-Grenouilleau	http://www.cairn.info/la-traite-des-noirs--9782130484158.htm	2010-03-16							PUF_PETRE_1997_01												
La constitution européenne	9782130550563	9782130596455	Christian Philip	http://www.cairn.info/la-constitution-europeenne--9782130550563.htm	2010-02-05							PUF_PHILI_2005_01												
L'épistémologie génétique	9782130549970	9782130596073	Jean Piaget	http://www.cairn.info/l-epistemologie-genetique--9782130549970.htm	2010-03-07							PUF_PIAGE_2005_01												
La Grande Loge Féminine de France	9782130576921	9782130603245	Marie-France Picart	http://www.cairn.info/la-grande-loge-feminine-de-france--9782130576921.htm	2010-02-24							PUF_PICAR_2009_01												
Politesse, savoir-vivre et relations sociales	9782130583240	9782130604549	Dominique Picard	http://www.cairn.info/politesse-savoir-vivre-et-relations-sociales--9782130583240.htm	2010-10-26							PUF_PICAR_2010_01												
Les conflits relationnels	9782130729679	9782130731498	Dominique Picard	http://www.cairn.info/les-conflits-relationnels--9782130729679.htm	2016-01-12							PUF_PICAR_2015_01												
L'École de Palo Alto	9782130731504	9782130731528	Dominique Picard	http://www.cairn.info/l-ecole-de-palo-alto--9782130731504.htm	2016-01-27							PUF_PICAR_2015_02												
La criminologie	9782130576778	9782130603139	Georges Picca	http://www.cairn.info/la-criminologie--9782130576778.htm	2010-03-11							PUF_PICCA_2009_01												
Les histoires de vie	9782130618164	9782130623243	Gaston Pineau	http://www.cairn.info/les-histoires-de-vie--9782130618164.htm	2013-05-27							PUF_PINEA_2013_01												
Techniques du cinéma	9782130633716	9782130654230	Vincent Pinel	http://www.cairn.info/techniques-du-cinema--9782130633716.htm	2015-03-08							PUF_PINEL_2015_01												
L’argumentation 	9782130534211	9782130598343	Christian Plantin	http://www.cairn.info/l-argumentation-histoire-theories-et-perspectives--9782130534211.htm	2010-03-01							PUF_PLANT_2005_01												
Le tai chi chuan	9782130591818	9782130621980	Marianne Plouvier	http://www.cairn.info/le-tai-chi-chuan--9782130591818.htm	2012-06-10							PUF_PLOUV_2012_01												
Les 100 mots de la fonction publique	9782130581901	9782130604136	Marcel Pochard	http://www.cairn.info/les-100-mots-de-la-fonction-publique--9782130581901.htm	2011-06-28							PUF_POCHA_2011_01												
Les 100 mots de la Bretagne	9782130588603	9782130621867	Patrick Poivre d’Arvor	http://www.cairn.info/les-100-mots-de-la-bretagne--9782130588603.htm	2012-07-08							PUF_POIVR_2012_01												
Les droits des patients à l'hôpital	9782130531005	9782130598220	François Ponchon	http://www.cairn.info/les-droits-des-patients-a-l-hopital--9782130531005.htm	2010-03-07							PUF_PONCH_2002_01												
L'apprentissage précoce des langues	9782130537670	9782130598473	Louis Porcher	http://www.cairn.info/l-apprentissage-precoce-des-langues--9782130537670.htm	2010-03-06							PUF_PORCH_2003_01												
L’enseignement privé en France	9782130594567	9782130622321	Bruno Poucet	http://www.cairn.info/l-enseignement-prive-en-france--9782130594567.htm	2012-09-09							PUF_POUCE_2012_01												
La sanction en éducation	9782130591498	9782130606048	Eirick Prairat	http://www.cairn.info/la-sanction-en-education--9782130591498.htm	2011-08-16							PUF_PRAIR_2011_01												
L'ordre maçonnique	9782130625520	9782130630012	Andrée Prat	http://www.cairn.info/l-ordre-maconnique--9782130625520.htm	2013-11-26							PUF_PRAT_2013_01												
L’éducation interculturelle	9782130619734	9782130623281	Martine Pretceille	http://www.cairn.info/l-education-interculturelle--9782130619734.htm	2013-04-21							PUF_PRETC_2013_01												
La psychologie clinique	9782130533016	9782130599845	Claude M. Prévost	http://www.cairn.info/la-psychologie-clinique--9782130533016.htm	2010-03-19							PUF_PREVO_2003_01												
L’Action française	9782130520733	9782130598299	Jacques Prévotat	http://www.cairn.info/l-action-francaise--9782130520733.htm	2010-02-07							PUF_PREVO_2004_01												
Le génie logiciel	9782130548928	9782130597285	Jacques Printz	http://www.cairn.info/le-genie-logiciel--9782130548928.htm	2010-03-23							PUF_PRINT_2005_01												
Les néologismes	9782130592105	9782130622017	Jean Pruvost	http://www.cairn.info/les-neologismes--9782130592105.htm	2012-04-15							PUF_PRUVO_2012_01												
Les 100 mots de la diététique et de la nutrition	9782130582878	9782130604457	Florence Pujol	http://www.cairn.info/les-100-mots-de-la-dietetique-et-de-la-nutriti--9782130582878.htm	2010-07-13							PUF_PUJOL_2010_01												
Sigmund Freud	9782130652274	9782130732907	Jean-Michel Quinodoz	http://www.cairn.info/sigmund-freud--9782130652274.htm	2016-01-12							PUF_QUINO_2015_01												
