publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Les diplomaties occidentales : unité et contradictions	9782724600186	9782724685756	Pierre Hassner	http://www.cairn.info/les-diplomaties-occidentales-unite-et-contradictio--9782724600186.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_HASSN_1966_02											
L’Europe du médicament	9782724609790	9782724686616	Boris Hauray	http://www.cairn.info/l-europe-du-medicament--9782724609794.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_HAURA_2006_01											
La désobéissance civile	9782724612455		Graeme Hayes	http://www.cairn.info/la-desobeissance-civile--9782724612455.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_HAYES_2012_01											
Dictionnaire critique de l’expertise	9782724617603	9782724617627	Emmanuel Henry	http://www.cairn.info/dictionnaire-critique-de-l-expertise--9782724617603.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-11-03							SCPO_HENRY_2015_01											
Exporter la démocratie ?	9782724610789	9782724687057	Guy Hermet	http://www.cairn.info/exporter-la-democratie--9782724610789.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_HERME_2008_01											
L’Europe élargie	9782724609233	9782724686449	Marie-Luise Herschtel	http://www.cairn.info/l-europe-elargie--9782724609239.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_HERSC_2004_01											
Les mondes agricoles en politique	9782724611649	9782724687569	Bertrand Hervieu	http://www.cairn.info/les-mondes-agricoles-en-politique--9782724611649.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-06-13							SCPO_HERVI_2010_01											
L'Asie menacée	9782724608885		Gérard Hervouet	http://www.cairn.info/l-asie-menacee--9782724608887.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_HERVO_2002_01											
La naissance du parti politique en France	9782724606836	9782724686128	Raymond Huard	http://www.cairn.info/la-naissance-du-parti-politique-en-france--9782724606833.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_HUARD_1996_01											
De l’Amérique ordinaire à l’État secret	9782724611298	9782724689310	Romain Huret	http://www.cairn.info/de-l-amerique-ordinaire-a-l-etat-secret--9782724611410.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_HURET_2009_01											
Alain Savary : politique et honneur	9782724608762	9782724686289	Serge Hurtig	http://www.cairn.info/alain-savary-politique-et-honneur--2724608763.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_HURTI_2002_01											
La réforme des armées en France	9782724611991	9782724687811	Bastien Irondelle	http://www.cairn.info/la-reforme-des-armees-en-france--9782724611991.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_IROND_2011_01											
L’arme du droit	9782724611236	9782724687354	Liora Israël	http://www.cairn.info/l-arme-du-droit--9782724611236.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_ISRAE_2009_01											
L’Europe par le marché	9782724611342	9782724687279	Nicolas Jabko	http://www.cairn.info/l-Europe-par-le-marche--9782724611342.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-24							SCPO_JABKO_2009_01											
Regards sur la Terre 2007. L’annuel du développement durable 	9782724610048	9782724685664	Pierre Jacquet	http://www.cairn.info/regards-sur-la-terre-2007--978272461004.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_JACQU_2006_01											
Regards sur la Terre 2008	9782724610437	9782724680331	Pierre Jacquet	http://www.cairn.info/regards-sur-la-terre-2008-l-annuel-du-developpemen--9782724610437.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_JACQU_2007_01											
Regards sur la Terre 2009	9782724610918	9782724687460	Pierre Jacquet	http://www.cairn.info/regards-sur-la-terre-2009--9782724610918.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_JACQU_2009_01											
Regards sur la Terre 2010	9782724611403	9782724687705	Pierre Jacquet	http://www.cairn.info/regards-sur-la-terre-2010--9782724611403.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-09-08							SCPO_JACQU_2010_01											
L'enjeu mondial	9782724610871	9782724686982	Christophe Jaffrelot	http://www.cairn.info/l-enjeu-mondial-1--9782724610871.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_JAFFR_2008_01											
L'enjeu mondial	9782724611311	9782724687309	Christophe Jaffrelot	http://www.cairn.info/l-enjeu-mondial-2--9782724611311.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-11-29							SCPO_JAFFR_2009_01											
Pas de paix sans justice	9782724612332	9782724687736	Jean-Baptiste Jeangène Vilmer	http://www.cairn.info/pas-de-paix-sans-justice--9782724612332.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_JANGE_2011_01											
Démocratie au village	9782724611212	9782724687361	Jean-Marcel Jeanneney	http://www.cairn.info/democratie-au-village--9782724611212.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_JEANN_2009_01											
René Rémond historien	9782724614855	9782724614879	Jean-Noël Jeanneney	http://www.cairn.info/rene-remond-historien--9782724614855.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-04-01							SCPO_JEANN_2014_01											
Les commissaires européens	9782724608830		Jean Joana	http://www.cairn.info/les-commissaires-europeens--9782724608836.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_JOANA_2002_01											
Les armées contemporaines	9782724612752	9782724688849	Jean Joana	http://www.cairn.info/les-armees-contemporaines--9782724612752.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_JOANA_2012_01											
L’islam, un recours pour les jeunes	9782724610178	9782724686807	Nathalie Kakpo	http://www.cairn.info/l-islam-un-recours-pour-les-jeunes--9782724610178.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_KAKPO_2007_01											
Quelle identité pour l'Europe ?	9782724609622	9782724688528	Riva Kastoryano	http://www.cairn.info/quelle-identite-pour-l-europe--978272460962X.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_KASTO_2005_01											
Les codes de la différence	9782724609615	9782724686531	Riva Kastoryano	http://www.cairn.info/les-codes-de-la-difference-race-origine-religion-f--9782724609611.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_KASTO_2005_02											
Santé internationale 	9782724611724	9782724687521	Dominique Kerouedan	http://www.cairn.info/sante-internationale--9782724611724.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-06-16							SCPO_KEROU_2011_01											
Les ambassadeurs	9782724612578	9782724689266	Marie-Christine Kessler	http://www.cairn.info/les-ambassadeurs--9782724612578.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_KESSL_2012_01											
Les bonnes pratiques des organisations internationales	9782724617207	9782724617221	Asmara Klein	http://www.cairn.info/les-bonnes-pratiques-des-organisations-internation--9782724617207.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-09-03							SCPO_KLEIN_2015_01											
Bismarck	9782724609080		Sandrine Kott	http://www.cairn.info/bismarck--9782724609085.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_KOTT_2003_01											
Le risque nucléaire	9782724609189		Marie-Hélène Labbé	http://www.cairn.info/le-risque-nucleaire--9782724609182.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_LABBE_2003_01											
Le genre de la Résistance	9782724617009	9782724617023	Catherine Lacour-Astol	http://www.cairn.info/le-genre-de-la-resistance--9782724617009.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-06-30							SCPO_LACOU_2015_01											
Les réseaux marocains du développement	9782724609554	9782724688269	Thomas Lacroix	http://www.cairn.info/les-reseaux-marocains-du-developpement--9782724609554.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-11-16							SCPO_LACRO_2005_01											
Émeutes urbaines et protestations	9782724609929	9782724687972	Hugues Lagrange	http://www.cairn.info/emeutes-urbaines-et-protestations-une-singularite--9782724609921.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LAGRA_2006_01											
La norme sans la force	9782724610888	9782724686975	Zaki Laïdi	http://www.cairn.info/la-norme-sans-la-force--9782724610888.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LAIDI_2008_01											
La norme sans la force	9782724614114	9782724614138	Zaki Laïdi	http://www.cairn.info/la-norme-sans-la-force--9782724614114.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-02-01							SCPO_LAIDI_2013_01											
Le reflux de l’Europe	9782724614619	9782724614633	Zaki Laïdi	http://www.cairn.info/le-reflux-de-l-europe--9782724614619.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-02-01							SCPO_LAIDI_2013_02											
Les Algériennes contre le code de la famille	9782724612547	9782724689242	Feriel Lalami	http://www.cairn.info/les-algeriennes-contre-le-code-de-la-famille--9782724612547.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_LALAM_2012_01											
La Philanthropie	9782724615456	#978272461547	Alexandre Lambelet	http://www.cairn.info/la-philanthropie--9782724615456.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-07-01							SCPO_LAMBE_2014_01											
La dignité des travailleurs	9782724608748	9782724688108	Michèle Lamont	http://www.cairn.info/la-dignite-des-travailleurs--9782724608747.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_LAMON_2002_01											
L'Organisation armée secrète	9782724600278	9782724685718	Marie-Thérèse Lancelot	http://www.cairn.info/l-organisation-armee-secrete--9782724600274.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LANCE_1963_01											
L’abstentionnisme électoral en France	9782724602067	9782724685800	Alain Lancelot	http://www.cairn.info/l-abstentionnisme-electoral-en-france--9782724602067.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LANCE_1968_01											
Gouverner par les instruments	9782724609493	9782724686555	Pierre Lascoumes	http://www.cairn.info/gouverner-par-les-instruments--9782724609492.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LASCO_2005_01											
Favoritisme et corruption à la française	9782724611779	9782724687507	Pierre Lascoumes	http://www.cairn.info/favoritisme-et-corruption-a-la-francaise--9782724611779.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-06-20							SCPO_LASCO_2010_01											
Paul Delouvrier, un grand commis de l'État	9782724609646	9782724686524	Sébastien Laurent	http://www.cairn.info/paul-delouvrier-un-grand-commis-de-l-etat--9782724609646.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LAURE_2005_01											
L’univers politique des classes moyennes	9782724604757	9782724685947	Georges Lavau	http://www.cairn.info/l-univers-politique-des-classes-moyennes--272460475X.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LAVAU_1983_01											
L’individualisation	9782724610932	9782724686944	Jean Le Bart	http://www.cairn.info/l-individualisation--9782724610932.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-24							SCPO_LEBAR_2008_01											
La fabrique réactionnaire	9782724610468	9782724686685	Florent Le Bot	http://www.cairn.info/la-fabrique-reactionnaire--9782724610468.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-18							SCPO_LEBOT_2007_01											
Pour(quoi) la philosophie politique	9782724608267	9782724688498	Jean Leca	http://www.cairn.info/pourquoi-la-philosophie-politique--9782724608267.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_LECA_2003_01											
Le soutien américain à la francophonie	9782724611632	9782724688214	Marine Lefèvre	http://www.cairn.info/le-soutien-americain-a-la-francophonie--9782724611632.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_LEFEV_2010_01											
Entre Kant et Kosovo	9782724609103	9782724686371	Anne-Marie Le Gloannec	http://www.cairn.info/entre-kant-et-kosovo--2724609107.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LEGLO_2003_01											
Géographie économique de l'Europe centrale	9782724611885	9782724687828	Gilles Lepesant	http://www.cairn.info/geographie-economique-de-l-europe-centrale--9782724611885.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_LEPES_2011_01											
L’égalité introuvable	9782724610130	9782724686845	Éléonore Lépinard	http://www.cairn.info/l-egalite-introuvable--9782724610130.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-19							SCPO_LEPIN_2007_01											
L’intégration européenne	9782724609349		Christian Lequesne	http://www.cairn.info/l-integration-europeenne--9782724609349.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LEQUES_2004_01											
L’Europe bleue	9782724608397	9782724686265	Christian Lequesne	http://www.cairn.info/l-europe-bleue--9782724608399.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_LEQUE_2001_01											
La France dans la nouvelle Europe	9782724610857	9782724687002	Christian Lequesne	http://www.cairn.info/la-france-dans-la-nouvelle-europe--9782724610857.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LEQUE_2008_01											
Quand les exclus font de la politique	9782724609882	9782724688511	Emmanuelle Le Texier	http://www.cairn.info/quand-les-exclus-font-de-la-politique--9782724609882.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LETEX_2006_01											
Les musulmans dans la société française	9782724605587	9782724685992	Rémy Leveau	http://www.cairn.info/les-musulmans-dans-la-societe-francaise--2724605586.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LEVEAU_1988_01											
Le fellah marocain défenseur du trône	#9782724605098	9782724685978	Rémy Leveau	http://www.cairn.info/le-fellah-marocain-defenseur-du-trone--9782724603540.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LEVEA_1985_01											
La Russie et son ex-empire	9782724609202		Jacques Lévesque	http://www.cairn.info/la-russie-et-son-ex-empire--9782724609202.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_LEVES_2003_01											
L'invention du monde	9782724610413	9782724688313	Jacques Lévy	http://www.cairn.info/l-invention-du-monde--9782724610413.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LEVY_2008_01											
Genre, violences et espaces publics	9782724610833	9782724687019	Marylène Lieber	http://www.cairn.info/genre-violences-et-espaces-publics--9782724610833.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-18							SCPO_LIEBE_2008_01											
Conflits et pouvoirs dans les institutions du capitalisme	9782724610727	9782724687927	Frédéric Lordon	http://www.cairn.info/conflits-et-pouvoirs-dans-les-institutions-du-capi--9782724610727.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_LORDO_2008_01											
Métropoles XXL en pays émergents	9782724612059	9782724688351	Dominique Lorrain	http://www.cairn.info/metropoles-xxl-en-pays-emergents--9782724612059.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_LORRA_2011_01											
Le régime politique de l’Union européenne	9782724611335	9782724687286	Paul Magnette	http://www.cairn.info/le-regime-politique-de-l-union-europeenne--9782724611335.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-24							SCPO_MAGNE_2009_01											
Politique agricole : un modèle européen	9782724608335		Louis-Pascal Mahé	http://www.cairn.info/politique-agricole-un-modele-europeen--9782724608335.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_MAHE_2003_01											
Politiques publiques 3	9782724612387	9782724688603	Jacques de Maillard	http://www.cairn.info/politiques-publiques-3--9782724612387.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_MAILL_2012_01											
Nature et souveraineté	9782724612400	9782724688610	Gérard Mairet	http://www.cairn.info/nature-et-souverainete--9782724612400.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_MAIRE_2012_01											
Le communisme vietnamien (1919-1991)	9782724612509	9782724689143	Céline Marangé	http://www.cairn.info/le-communisme-vietnamien-1919-1991--9782724612509.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_MARAN_2012_01											
Le Kominform	9782724603811	9782724685916	Lilly Marcou	http://www.cairn.info/le-kominform--9782724603811.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MARCO_1977_01											
Banques et grande industrie	9782724617801	9782724617825	Philippe Marguerat	http://www.cairn.info/banques-et-grande-industrie--9782724617801.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-11-03							SCPO_MARG_2015_01											
Médecin du travail, médecin du patron ?	9782724613612	9782724613636	Pascal Marichalar	http://www.cairn.info/medecin-du-travail-medecin-du-patron--9782724613612.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-10-03							SCPO_MARIC_2014_01											
Qui gouverne l’entreprise en réseau ?	9782724609592	9782724686517	Fabien Mariotti	http://www.cairn.info/qui-gouverne-l-entreprise-en-reseau--9782724609592.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MARIO_2005_01											
Keynes ou l’économiste citoyen	9782724610376	9782724686739	Bernard Maris	http://www.cairn.info/keynes-ou-l-economiste-citoyen--9782724610376.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MARIS_2007_01											
La dissolution parlementaire à la française	9782724608458	9782724688115	Michel Louis Martin	http://www.cairn.info/la-dissolution-parlementaire-a-la-francaise--9782724608458.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_MARTI_2003_01											
Violence de la rente pétrolière 	9782724611625	9782724687576	Luis Martinez	http://www.cairn.info/violence-de-la-rente-petroliere --9782724611625.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_MARTI_2010_01											
La démocratie multiculturelle	9782724612080	9782724688085		http://www.cairn.info/la-democratie-multiculturelle--9782724612080.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MARTI_2011_01											
La démocratie protestataire	9782724612295	9782724688092	Lilian Mathieu	http://www.cairn.info/la-democratie-protestataire--9782724612295.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MATHI_2011_01											
Nicolas Sarkozy	9782724612431	9782724688627	Damon Mayaffre	http://www.cairn.info/nicolas-sarkozy--9782724612431.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_MAYAF_2012_01											
Le Front national à découvert	9782724606966	9782724686111	Nonna Mayer	http://www.cairn.info/le-front-national-a-decouvert--2724606965.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MAYER_1996_01											
Les lois de l’enfantement	9782724612301	9782724687743	Dominique Mehl	http://www.cairn.info/les-lois-de-l-enfantement--9782724612301.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MEHL_2011_01											
Les CDI dans la tourmente	9782724611717	9782724687538	David Mélo	http://www.cairn.info/les-cdi-dans-la-tourmente--9782724611717.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_MELO_2010_01											
Éléments de sociologie générale	#9782724600126	9782724687965	Henri Mendras	http://www.cairn.info/elements-de-sociologie-generale--2724600126.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MENDR_1964_01											
L'Union fait la force	9782724609745	9782724686470	Sophie Meunier	http://www.cairn.info/l-union-fait-la-force--9782724609743.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MEUNI_2005_01											
Chine ou Japon, quel leader pour l’Asie ?	9782724611540	9782724687620	Claude Meyer	http://www.cairn.info/chine-ou-japon-quel-leader-pour-l-asie--9782724611540.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_MEYER_2010_01											
La science politique en France 1945 - 1958	9782724603019	9782724685695	Jean Meyriat	http://www.cairn.info/la-science-politique-en-france-1945-1958--978272460301X.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MEYRI_1960_01											
Classe, religion & comportement politique	9782724603873	9782724685909	Guy Michelat	http://www.cairn.info/classe-religion-et-comportement-politique--9782724603873.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MICHE_1977_01											
Les discriminations entre les femmes et les hommes	9782724612011	9782724688238	Françoise Milewski	http://www.cairn.info/les-discriminations-entre-les-femmes-et-les-hommes--9782724612011.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MILEW_2011_01											
Archéologie de la représentation politique	9782724611601	9782724687590	Didier Mineur	http://www.cairn.info/archeologie-de-la-representation-politique--9782724611601.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_MINEU_2010_01											
Recherche et innovation	9782724614701	9782724614725	Marcel Morabito	http://www.cairn.info/recherche-et-innovation--9782724614701.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-04-01							SCPO_MORAB_2014_01											
Droits d’ingérence	9782724609806	9782724687958	Philippe Moreau Defarges	http://www.cairn.info/droits-d-ingerence--9782724609806.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MOREA_2006_01											
Politique internationale de l’environnement	9782724617450	9782724617474	Jean-Frédéric Morin	http://www.cairn.info/politique-internationale-de-l-environnement--9782724617450.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-09-05							SCPO_MORIN_2015_01											
Le marché des universitaires	9782724609608	9782724686500	Christine Musselin	http://www.cairn.info/le-marche-des-universitaires--9782724609603.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_MUSSE_2005_01											
L’expérience politique des jeunes	9782724608380		Anne Muxel	http://www.cairn.info/l-experience-politique-des-jeunes--9782724608380.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_MUXEL_2001_01											
Les étudiants de Sciences Po	9782724609370		Anne Muxel	http://www.cairn.info/les-etudiants-de-sciences-po--9782724609379.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_MUXEL_2004_01											
La politique au fil de l'âge	9782724612356	9782724687729	Anne Muxel	http://www.cairn.info/la-politique-au-fil-de-l-age--9782724612356.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-07-01							SCPO_MUXEL_2011_01											
La vie privée des convictions	9782724614657	9782724614671	Anne Muxel	http://www.cairn.info/la-vie-privee-des-convictions--9782724614657.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-04-01							SCPO_MUXEL_2014_01											
Le Boycott	9782724617108	9782724617122	Ingrid Nyström	http://www.cairn.info/le-boycott--9782724617108.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-09-03							SCPO_NYSTR_2015_01											
L’école dans la ville	9782724610161	9782724686814	Marco Oberti	http://www.cairn.info/l-ecole-dans-la-ville--9782724610161.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_OBERT_2007_01											
Polices entre État et marché	9782724609431	9782724688450	Frédéric Ocqueteau	http://www.cairn.info/polices-entre-etat-et-marche--9782724609431.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-11-16							SCPO_OCQUE_2004_01											
Le façonnage des élites de la République	9782724610826	9782724687026	Claire Oger	http://www.cairn.info/le-faconnage-des-elites-de-la-republique--9782724610826.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_OGER_2008_01											
L’entreprise en débat	9782724608489	9782724686258	Blaise Ollivier	http://www.cairn.info/l-entreprise-en-debat--9782724608488.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_OLIVIE_2001_01											
Valeur financière et vérité	9782724615357	9782724615371	Horacio Ortiz	http://www.cairn.info/valeur-financiere-et-verite--9782724615357.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-01-01							SCPO_ORTIZ_2014_01											
Mai 68, un pavé dans leur histoire	9782724615906	9782724615920	Julie Pagis	http://www.cairn.info/mai-68-un-pave-dans-leur-histoire--9782724615906.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-05-04							SCPO_PAGIS_2014_01											
Théories de l’économie politique internationale	9782724613155	9782724613179	Stéphane Paquin	http://www.cairn.info/theories-de-l-economie-politique-internationale--9782724613155.htm	Presses de Sciences Po (P.F.N.S.P.)	2015-05-04							SCPO_PAQUI_2013_01											
Les chemins de l’État de droit	#9782724617753	9782724615777	Florent Parmentier	http://www.cairn.info/les-chemins-de-l-etat-de-droit--9782724617753.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-10-03							SCPO_PARME_2014_01											
Le pouvoir régional	9782724612691	9782724688764	Romain Pasquier	http://www.cairn.info/le-pouvoir-regional--9782724612691.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_PASQU_2012_01											
Tourisme et travail	9782724611359	9782724687262	Sylvain Pattieu	http://www.cairn.info/tourisme-et-travail--9782724611359.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-21							SCPO_PATTI_2009_01											
Les squats	9782724611694	9782724687545	Cécile Péchu	http://www.cairn.info/les-squats--9782724611694.htm	Presses de Sciences Po (P.F.N.S.P.)	2011-10-25							SCPO_PECHU_2010_01											
L’univers politique des enfants	9782724603163	9782724685848	Annick Percheron	http://www.cairn.info/l-univers-politique-des-enfants--9782724603163.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_PERCH_1974_01											
La dictature de Salazar face à l’émigration	9782724612714	9782724688801	Victor Pereira	http://www.cairn.info/la-dictature-de-salazar-face-a-l-emigration--9782724612714.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_PEREI_2012_01											
La France, l'Allemagne et l'Europe monétaire de 1974 à 1981	9782724613254	9782724613278	Amaury de Saint Périer	http://www.cairn.info/la-france-l-allemagne-et-l-europe-monetaire--9782724613254.htm	Presses de Sciences Po (P.F.N.S.P.)	2014-02-01							SCPO_PERIE_2013_01											
Diaspora et terrorisme	9782724608977		Marc-Antoine Pérouse de Montclos	http://www.cairn.info/diaspora-et-terrorisme--9782724608976.htm	Presses de Sciences Po (P.F.N.S.P.)	2013-04-02							SCPO_PEROU_2002_01											
Le vote de crise	9782724606782	9782724686098	Pascal Perrineau	http://www.cairn.info/le-vote-de-crise-l-election-presidentielle-de-1995--9782724606787.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_1995_01											
Le vote des Douze	9782724606676	9782724686104	Pascal Perrineau	http://www.cairn.info/le-vote-des-douze-les-elections-europeennes-de-jui--9782724606671.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_1995_02											
Le vote surprise	9782724607345	9782724686166	Pascal Perrineau	http://www.cairn.info/le-vote-surprise-les-elections-legislatives-du-25---9782724607341.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_1998_01											
Le vote incertain	9782724607659	9782724686173	Pascal Perrineau	http://www.cairn.info/le-vote-incertain-les-elections-regionales-de-1998--9782724607651.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_1999_01											
Le vote de tous les refus	9782724609073	9782724686388	Pascal Perrineau	http://www.cairn.info/le-vote-de-tous-les-refus-les-elections-presidenti--2724609077.htm	Presses de Sciences Po (P.F.N.S.P.)	2010-04-01							SCPO_PERRI_2003_01											
Le vote européen 2004-2005	9782724609653	9782724686579	Pascal Perrineau	http://www.cairn.info/le-vote-europeen-2004-2005--9782724609653.htm	Presses de Sciences Po (P.F.N.S.P.)	2012-04-01							SCPO_PERRI_2005_01											
