publication_title	print_identifier	online_identifier	first_author	title_url	publisher_name	date_monograph_published_online	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_id	embargo_info	coverage_depth	coverage_notes	publication_type	date_monograph_published_print	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Psychologie de la surdité	9782804152239	9782804179243		http://www.cairn.info/psychologie-de-la-surdite--9782804152239.htm	De Boeck Supérieur	2013-04-02							DBU_VIROL_2006_01											
Mon enfant voit mal	9782804120429			http://www.cairn.info/mon-enfant-voit-mal--9782804120429.htm	De Boeck Supérieur	2015-01-01							DBU_VITAL_1995_01											
Penser la négociation	9782804159597	9782804173715		http://www.cairn.info/penser-la-negociation--9782804159597.htm	De Boeck Supérieur	2010-04-01							DBU_VRANC_2008_01											
Apprentissage d'une langue étrangère/seconde. Vol. 1	9782804126186	9782804173760		http://www.cairn.info/apprentissage-d-une-langue-etrangere-1--9782804126186.htm	De Boeck Supérieur	2010-04-01							DBU_VRIEN_2000_01											
Innover pour durer	9782804152475			http://www.cairn.info/innover-pour-durer--9782804152475.htm	De Boeck Supérieur	2014-11-21							DBU_WILLE_2006_01											
La double contrainte	9782804157135	9782804173203		http://www.cairn.info/la-double-contrainte--9782804157135.htm	De Boeck Supérieur	2010-04-01							DBU_WITTE_2008_01											
Méthodes de travail et stratégies d’apprentissage	9782804156596	9782804178413		http://www.cairn.info/methodes-de-travail-et-strategies-d-apprentissage--9782804156596.htm	De Boeck Supérieur	2012-04-01							DBU_WOLFS_2007_01											
Le tiers éducatif. Une nouvelle relation pédagogique	9782804163464			http://www.cairn.info/le-tiers-educatif-une-nouvelle-relation-pedagogiqu--9782804163464.htm	De Boeck Supérieur	2014-12-02							DBU_XYPAS_2011_01											
Réconcilier recherche et formation par l'analyse de l'activité	9782804168698	9782807304550		http://www.cairn.info/reconcilier-recherche-et-formation-par-l-analyse--9782804168698.htm	De Boeck Supérieur	2014-12-03							DBU_YVON_2011_01											
Penser la crise	9782804174316	9782807304666		http://www.cairn.info/penser-la-crise--9782804174316.htm	De Boeck Supérieur	2014-10-24							DBU_ZUCKE_2012_01											
Pour une histoire franco-algérienne	9782707154545	9782707181190		http://www.cairn.info/pour-une-histoire-franco-algerienne--9782707154545.htm	La Découverte	2010-04-01							DEC_ABECA_2008_01											
Sociologie et anthropologie chez Pierre Bourdieu	9782707138064	9782707171955		http://www.cairn.info/sociologie-et-anthropologie-chez-pierre-bourdieu--9782707138064.htm	La Découverte	2013-04-02							DEC_ADDI_2002_01											
La condition cosmopolite	9782707174086	9782707193001		http://www.cairn.info/la-condition-cosmopolite--9782707174086.htm	La Découverte	2016-07-04							DEC_AGIER_2013_01											
Les logiques de l'innovation 	9782707136954	9782707155474		http://www.cairn.info/les-logiques-de-l-innovation--9782707136954.htm	La Découverte	2010-04-01							DEC_ALTER_2002_01											
Donner et prendre	9782707167200	9782707170576		http://www.cairn.info/donner-et-prendre--9782707167200.htm	La Découverte	2011-10-28							DEC_ALTER_2010_01											
Ce qui ne peut plus durer dans le Parti communiste	9782707110299	9782348006388		http://www.cairn.info/ce-qui-ne-peut-plus-durer-dans-le-parti-communiste--9782707110299.htm	La Découverte	2016-10-04							DEC_ALTHU_1978_01											
La Femme potiche et la femme bonniche	9782707106360	9782348005305		http://www.cairn.info/la-femme-potiche-et-la-femme-bonniche--9782707106360.htm	La Découverte	2016-10-04							DEC_ALZON_1977_01											
Analyses économiques de la transition postsocialiste 	9782707137111	9782707172297		http://www.cairn.info/analyses-economiques-de-la-transition-postsocialis--9782707137111.htm	La Découverte	2010-04-01							DEC_ANDRE_2002_01											
La transition vers le marché et la démocratie	9782707148544	9782707161840		http://www.cairn.info/la-transition-vers-le-marche-et-la-democratie--9782707148544.htm	La Découverte	2010-04-01							DEC_ANDRE_2006_01											
Chinoises au XXI<sup>e</sup> siècle	9782707171559	9782707176950		http://www.cairn.info/chinoises-au-xxie-siecle--9782707171559.htm	La Découverte	2014-10-01							DEC_ANGEL_2012_01											
Observer le travail	9782707153883	9782707181206		http://www.cairn.info/observer-le-travail--9782707153883.htm	La Découverte	2010-04-01							DEC_ARBOR_2008_01											
Les minorités ethniques dans l'Union européenne	9782707144515	9782707181213		http://www.cairn.info/les-minorites-ethniques-dans-l-union-europeenne--9782707144515.htm	La Découverte	2010-04-01							DEC_ARNAU_2005_01											
La Démocratie contrariée	9782707115362	9782348018114		http://www.cairn.info/la-democratie-contrariee--9782707115362.htm	La Découverte	2016-10-04							DEC_ASTRE_1985_01											
Délocalisations, normes du travail et politique d’emploi	9782707147615	9782707147615		http://www.cairn.info/delocalisations-normes-du-travail--9782707147613.htm	La Découverte	2010-04-01							DEC_AUER_2005_01											
Gestion de proximité et démocratie participative	9782707143068	9782707181220		http://www.cairn.info/gestion-de-proximite-et-democratie-participative--9782707143068.htm	La Découverte	2010-04-01							DEC_BACQU_2005_01											
Le quartier	9782707150714	9782707162274		http://www.cairn.info/le-quartier--9782707150714.htm	La Découverte	2010-04-01							DEC_BACQU_2007_01											
The Wire	9782707175984	9782707182593		http://www.cairn.info/the-wire--9782707175984.htm	La Découverte	2014-10-04							DEC_BACQU_2014_01											
L’<i>empowerment</i>, une pratique émancipatrice ?	9782707186348	9782707193025		http://www.cairn.info/l-empowerment-une-pratique-emancipatrice--9782707186348.htm	La Découverte	2016-07-04							DEC_BACQU_2015_01											
Le multilatéralisme 	9782707153333	9782707181237		http://www.cairn.info/le-multilateralisme --9782707153333.htm	La Découverte	2010-04-01							DEC_BADIE_2007_01											
La neuroéthique	9782707157096	9782707170262		http://www.cairn.info/la-neuroethique--9782707157096.htm	La Découverte	2012-04-01							DEC_BAERT_2009_01											
Enquête sur la sexualité en France	9782707154293	9782707189721		http://www.cairn.info/enquete-sur-la-sexualite-en-france--9782707154293.htm	La Découverte	2016-02-01							DEC_BAJOS_2008_01											
Écrits pour Althusser	9782707120212			http://www.cairn.info/ecrits-pour-althusser--9782707120212.htm	La Découverte	2016-03-15							DEC_BALIB_1991_01											
Nous, citoyens d'Europe ?	9782707134608	9782707172785		http://www.cairn.info/nous-citoyens-d-europe--9782707134608.htm	La Découverte	2013-04-02							DEC_BALIB_2001_02											
Antisémitisme : l’intolérable chantage	9782707141064	9782707172723		http://www.cairn.info/antisemitisme-l-intolerable-chantage--9782707141064.htm	La Découverte	2013-04-02							DEC_BALIB_2003_01											
L’Europe, l’Amérique, la guerre	9782707146090	9782707163059		http://www.cairn.info/l-europe-l-amerique-la-guerre--9782707146090.htm	La Découverte	2013-04-02							DEC_BALIB_2005_01											
Le Grand Maghreb	9782707119278	9782348012983		http://www.cairn.info/le-grand-maghreb--9782707119278.htm	La Découverte	2016-08-31							DEC_BALTA_1990_01											
De l'Indochine à l'Algérie	9782707140074	9782707181244		http://www.cairn.info/de-l-indochine-a-l-algerie--9782707140074.htm	La Découverte	2010-06-22							DEC_BANCE_2003_01											
Zoos humains 	9782707144010	9782707181251		http://www.cairn.info/zoos-humains--9782707144010.htm	La Découverte	2010-04-01							DEC_BANCE_2004_01											
Ruptures postcoloniales	9782707156891	9782707171092		http://www.cairn.info/ruptures-postcoloniales--9782707156891.htm	La Découverte	2010-11-25							DEC_BANCE_2010_01											
L'Invention de la race	9782707189646	9782707183187		http://www.cairn.info/l-invention-de-la-race--9782707178923.htm	La Découverte	2016-02-01							DEC_BANCE_2014_01											
La Librairie du travail (1917-1939)	9782707109415	9782348009983		http://www.cairn.info/la-librairie-du-travail--9782707109415.htm	La Découverte	2016-10-04							DEC_BARBO_1977_01											
On bosse ici, on reste ici !	9782707168054	9782707168054		http://www.cairn.info/on-bosse-ici-on-reste-ici--9782707168054.htm	La Découverte	2013-04-02							DEC_BARRO_2011_01											
Serviteurs de l'État	9782707133694	9782707155504		http://www.cairn.info/serviteurs-de-l-etat--9782707133694.htm	La Découverte	2010-06-22							DEC_BARUC_2000_01											
Le racisme au travail	9782707127815	9782707170613		http://www.cairn.info/le-racisme-au-travail--9782707127815.htm	La Découverte	2012-04-01							DEC_BATAI_1997_01											
Analyses et transformations de la firme	9782707158017	9782707171016		http://www.cairn.info/analyses-et-transformations-de-la-firme--9782707158017.htm	La Découverte	2010-11-25							DEC_BAUDR_2009_01											
80 % au bac? et après ?	9782707141514	9782707192936		http://www.cairn.info/quatre-vingt-pour-cent-au-bac-et-apres--9782707141514.htm	La Découverte	2016-07-04							DEC_BEAUD_2003_01											
Refonder l'université	9782707166463	9782707166609		http://www.cairn.info/refonder-l-universite--9782707166463.htm	La Découverte	2012-04-01							DEC_BEAUD_2010_01											
Flexibilités et performances	9782707143235	9782707181268		http://www.cairn.info/flexibilites-et-performances--9782707143235.htm	La Découverte	2012-04-01							DEC_BEAUJ_2004_01											
Histoire des gauches en France	9782707147363	9782707160942		http://www.cairn.info/histoire-des-gauches-en-france--9782707147363.htm	La Découverte	2010-04-01							DEC_BECKE_2005_01											
Histoire des gauches en France	9782707147370	9782707160959		http://www.cairn.info/histoire-des-gauches-en-france--9782707147370.htm	La Découverte	2010-04-01							DEC_BECKE_2005_02											
L’hôpital sous pression	9782707164285	9782707166623		http://www.cairn.info/l-hopital-sous-pression--9782707164285.htm	La Découverte	2011-11-10							DEC_BELOR_2010_01											
La résistance africaine à la romanisation	9782707146922	9782707170590		http://www.cairn.info/la-resistance-africaine-a-la-romanisation--9782707146922.htm	La Découverte	2012-04-01							DEC_BENAB_2005_01											
Critique du bonheur	9782707118929			http://www.cairn.info/critique-du-bonheur--9782707118929.htm	La Découverte	2016-03-15							DEC_BENAS_1989_01											
Du contre-pouvoir	9782707142535	9782707172648		http://www.cairn.info/du-contre-pouvoir--9782707142535.htm	La Découverte	2013-04-02							DEC_BENAS_2002_01											
Chronique du mouchard	9782707135865	9782707172853		http://www.cairn.info/chronique-du-mouchard--9782707135865.htm	La Découverte	2013-04-02							DEC_BENBR_2001_01											
Marchands, salariat et capitalistes	9782707111616	9782348007705		http://www.cairn.info/marchands-salariat-et-capitalistes--9782707111616.htm	La Découverte	2016-10-04							DEC_BENET_1980_01											
La modernité de l’esclavage	9782707137548	9782707170408		http://www.cairn.info/la-modernite-de-l-esclavage--9782707137548.htm	La Découverte	2012-04-01							DEC_BENOT_2003_01											
Les Lumières, l'esclavage, la colonisation	9782707147028	9782707162694		http://www.cairn.info/les-lumieres-l-esclavage-la-colonisation--9782707147028.htm	La Découverte	2010-04-01							DEC_BENOT_2005_01											
Des savants face à l’occulte	9782707136169	9782707193056		http://www.cairn.info/des-savants-face-a-l-occulte--9782707136169.htm	La Découverte	2016-08-30							DEC_BENSA_2002_01											
Nouvelle histoire de la pensée économique Vol.1	9782707121653	9782707181275		http://www.cairn.info/nouvelle-histoire-de-la-pensee-economique-vol-1--9782707121653.htm	La Découverte	2010-04-01							DEC_BERAU_2000_01											
Nouvelle histoire de la pensée économique Vol.2	9782707132246	9782707181282		http://www.cairn.info/nouvelle-histoire-de-la-pensee-vol-2--2707132241.htm	La Découverte	2010-05-25							DEC_BERAU_2000_02											
Villes internationales	9782707151940	9782707164162		http://www.cairn.info/villes-internationales--9782707151940.htm	La Découverte	2010-04-01							DEC_BERRY_2007_01											
Politiques de l'intime	9782707190178	9782707190161		http://www.cairn.info/politiques-de-l-intime--9782707157812.htm	La Découverte	2016-02-01							DEC_BERR_2009_01											
La question politique en économie internationale	9782707149015	9782707181299		http://www.cairn.info/la-question-politique-en-economie-internationale--9782707149015.htm	La Découverte	2010-04-01							DEC_BERTH_2006_01											
Psychanalyse et sciences sociales	9782707119032	9782348012860		http://www.cairn.info/psychanalyse-et-sciences-sociales--9782707119032.htm	La Découverte	2016-10-04							DEC_BERTR_1989_01											
Bifurcations	9782707156006	9782707171061		http://www.cairn.info/bifurcations--9782707156006.htm	La Découverte	2010-10-15							DEC_BESSI_2009_01											
Le capital social	9782707148049	9782707171726		http://www.cairn.info/le-capital-social--9782707148049.htm	La Découverte	2013-04-02							DEC_BEVOR_2006_01											
Au nom du 11 septembre... 	9782707153296	9782707159564		http://www.cairn.info/au-nom-du--9782707153296.htm	La Découverte	2010-04-01							DEC_BIGO_2008_01											
Avec ceux du FN	9782707140487	9782707170439		http://www.cairn.info/avec-ceux-du-FN--2707140481.htm	La Découverte	2011-10-31							DEC_BIZEU_2003_01											
L'Affaire Boukharine ou le recours de la mémoire	9782707110923			http://www.cairn.info/l-affaire-boukharine-ou-le-recours-de-la-memoire--9782707110923.htm	La Découverte	2016-03-15							DEC_BLANC_1979_01											
La fracture coloniale 	9782707149398	9782707161314		http://www.cairn.info/la-fracture-coloniale--9782707149398.htm	La Découverte	2010-04-01							DEC_BLANC_2005_01											
Les guerres de mémoires	9782707154637	9782707159571		http://www.cairn.info/les-guerres-de-memoires--9782707154637.htm	La Découverte	2010-04-01							DEC_BLANC_2008_01											
Zoos humains et exhibitions coloniales	9782707169976	9782707170880		http://www.cairn.info/zoos-humains-et-exhibitions-coloniales--9782707169976.htm	La Découverte	2013-04-02							DEC_BLANC_2011_01											
L'usine et la vie 	9782707111180	9782348007910		http://www.cairn.info/l-uusine-et-la-vie--9782707111180.htm	La Découverte	2016-10-04							DEC_BLEIT_1979_01											
Les relations sociales en entreprise 	9782707153128	9782707181305		http://www.cairn.info/les-relations-sociales-en-entreprise--9782707153128.htm	La Découverte	2010-04-01							DEC_BLOCH_2008_01											
Le débat public : une expérience française de démocratie participative	9782707153418	9782707162069		http://www.cairn.info/le-debat-public-une-experience-francaise--9782707153418.htm	La Découverte	2010-04-01							DEC_BLOND_2007_01											
L'anarchie bureaucratique	9782707139030	9782707171979		http://www.cairn.info/l-anarchie-bureaucratique--9782707139030.htm	La Découverte	2013-04-02							DEC_BLUM_2003_01											
L'État démantelé	9782707160195	9782707165626		http://www.cairn.info/l-etat-demantele--9782707160195.htm	La Découverte	2011-11-16							DEC_BONEL_2010_01											
La fin des cultures nationales ?	9782707154330	9782707172198		http://www.cairn.info/la-fin-des-cultures-nationales--9782707154330.htm	La Découverte	2010-04-01							DEC_BONET_2008_01											
