print_identifier	online_identifier	publication_title	publisher_name	title_url	title_id	langage
2-8027-3625-6		Principes de droit des conflits armés	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DROCONARMB	DROCONARMB	fre
2-8044-4192-X		Droit de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DROCOMU	DROCOMU	fre
2-8044-3812-0		Le droit comptable européen	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DROCOMEU	DROCOMEU	fre
2-8044-5195-X		Droit et bioéthique	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DROBIO	DROBIO	fre
2-39013-076-3		Droit institutionnel, matériel et contentieux de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRINCONMATE	DRINCONMATE	fre
2-8027-5317-7		L'immatériel	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRIM	DRIM	fre
2-8027-3570-5		Nouveaux droits de l'homme et internationalisation du droit	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRHOINDRMB	DRHOINDRMB	fre
2-8027-3504-7		Les droits de l'homme ont-ils constitutionnalisé le monde ?	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRHOCOMOMB	DRHOCOMOMB	fre
2-39013-064-X		Droit du transport de passagers	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DREUTRPAN	DREUTRPAN	fre
2-8044-6053-3		Le droit européen des sociétés	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DREUSO	DREUSO	fre
2-8027-4313-9	2-8027-4534-4	Actualités en droit européen	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DREUROP	DREUROP	eng
2-8044-4846-0		Vers un droit européen des contrats spéciaux/Toward a european law of specific contracts	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DREUCOSPE	DREUCOSPE	fre
2-8044-9599-X		Droit européen des affaires et politiques européennes	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DREUAF	DREUAF	fre
2-8044-3519-9		Droit économique et droits de l'homme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRECDRHO	DRECDRHO	fre
2-8027-3451-2		Le droit et la diversité culturelle	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRBEDICUMB	DRBEDICUMB	fre
2-8027-3067-3		Droit à l'alimentation et accès à la justice	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DRALACJUMB	DRALACJUMB	fre
2-8027-3353-2		La Directive services	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DIRSER	DIRSER	fre
2-8027-1846-0		La dignité saisie par les juges en Europe	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DIJUEUMB	DIJUEUMB	fre
2-8027-4653-7		La diversité dans la gouvernance internationale	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DIGOIN	DIGOIN	fre
2-8044-4151-2		Dictionnaire de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DICUNEU	DICUNEU	fre
2-39013-114-X		Dictionnaire juridique	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DICJURIDI	DICJURIDI	fre
2-8044-7170-5	2-8044-7502-6	DIALOGUES DES JUGES EN EUROPE (LES)	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DIAJUD	DIAJUD	eng
2-8027-4781-9		Les défis du système de sécurité	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DESYSE	DESYSE	fre
2-8027-3105-X		Les défis de la sécurité internationale à l'aube d'un monde pluripolaire	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DESEINAUMB	DESEINAUMB	fre
2-8027-3503-9		Aux marges du traité. Déclarations, protocoles et annexes aux traités européens	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DEPRANMB	DEPRANMB	fre
2-8027-3573-X		Les dessins et modèles en droit de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DEMODRUEMB	DEMODRUEMB	fre
2-8044-4559-3		Défis énergétiques et droit international	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DEFENER	DEFENER	fre
2-8027-4249-3	2-8027-4383-X	Déterminants des conflits et nouvelles formes de prévention	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DECRIPREMB	DECRIPREMB	eng
2-8027-3567-5		La décision provisoire en droit international privé européen	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DECPROMB	DECPROMB	fre
2-8027-2826-1		La défense commerciale de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/DECOMB	DECOMB	fre
2-8044-6159-9		Saisir le Conseil d'État et la Cour européenne des droits de l'homme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CUP139	CUP139	fre
2-8027-3811-9		La Crimée entre Russie et Ukraine	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CRIMEE	CRIMEE	fre
2-8044-6998-0		Crise et droit économique	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CRIDREC	CRIDREC	fre
2-8044-5164-X		Crédit documentaire et connaissement	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CREDOCO	CREDOCO	fre
2-8027-4626-X		La convention de Vienne de 1978 sur la succession d'États en matière de traités	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COVI1978	COVI1978	fre
2-8044-7284-1		Le droit des coopératives et des mutuelles dans l'espace OHADA	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COUNOHADA	COUNOHADA	fre
2-8027-5121-2		What Counsel in Arbitration can do, must do or must not do?	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COUARBI	COUARBI	fre
2-8027-3603-5		La contribution des relations extérieures à la construction de l'ordre constitutionnel de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COREXTMB	COREXTMB	fre
2-8027-3526-8		La conciliation des droits et libertés dans les ordres juridiques européens	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CONDROLIORJU	CONDROLIORJU	fre
2-8044-7771-1		Competition law within a framework of rights	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COMLAW	COMLAW	fre
2-8044-3831-7		Le commerce international entre bi- et multilatéralisme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COMINTBIMU	COMINTBIMU	fre
2-8027-3574-8		La compétence en arbitrage international relatif aux investissements	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COMARINMB	COMARINMB	fre
2-8044-4673-5		Competition Law : Self-assessment of Contracts	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COLAIN	COLAIN	fre
2-8027-5393-2		Le juge et l'administration	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COJU	COJU	fre
2-8044-7452-6		Les contrats de joint-ventures sino-étrangères devant l’arbitre international	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COJOVESI	COJOVESI	fre
2-8027-3345-1		Les OGM et l'OMC	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COINOGMMB	COINOGMMB	fre
2-8027-3001-0		La Cour Internationale de Justice et le droit international humanitaire : une lex specialis revisitée par le juge	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COINJUMB	COINJUMB	fre
2-8027-5330-4		Le contrat international de distribution	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COINDI	COINDI	fre
2-8027-3479-2		La coopération internationale des autorités de régulation du secteur financier et le droit international public	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COINAUREMB	COINAUREMB	fre
2-8044-8703-2		Les contrats financiers sur actions	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COFIAC	COFIAC	fre
2-8044-7767-3		Contrats et famille font-ils bon ménage ?	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COFABOME	COFABOME	fre
2-8027-5322-3		Contrôle et évaluation de la gestion publique	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COEVAGEPU	COEVAGEPU	fre
2-8027-5717-2		Contentieux du droit de la concurrence de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COEUCO	COEUCO	fre
2-8027-2836-9		Les conflits de droits fondamentaux devant la Cour européenne des droits de l'homme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CODROFOMB	CODROFOMB	fre
2-8027-5005-4		Les confluences des droits, regards franco-roumains	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CODRO	CODRO	fre
2-8027-5187-5		Le concept de diversité en droit de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CODIDRUE	CODIDRUE	fre
2-8027-3445-8		La procédure d'avis devant la Cour de justice de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COCOJUMB	COCOJUMB	fre
2-8027-5727-X		Le devoir de l'arbitre de se conformer à sa mission	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COARMI	COARMI	fre
2-8044-6275-7		Les coopératives agricoles	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/COAGFR	COAGFR	fre
2-8027-5573-0		Justice climatique / Climate Justice	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CLIJUS	CLIJUS	fre
2-8027-3568-3		Citoyennetés, Voisinages et Minorités en Europe / Citizenships, Neighbouroods and Minorities in Europe	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CIVOMIEU	CIVOMIEU	fre
2-8027-3733-3		Changements environnementaux globaux et Droits de l'Homme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CHENVIRHOMB	CHENVIRHOMB	fre
2-8044-8252-9		Cent ans de droit luxembourgeois des sociétés	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CEDROLUSO	CEDROLUSO	fre
2-8027-5115-8		Les catégories juridiques du droit de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CAJUDRUE	CAJUDRUE	fre
2-8044-7683-9		Jeux et paris en ligne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CAEUJELI	CAEUJELI	fre
2-8027-3045-2		Les catastrophes écologiques et le droit : échecs du droit, appels au droit	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/CAECDRMB	CAECDRMB	fre
2-8027-5459-9		Business Government relations and social enterprises	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BUSGOV	BUSGOV	fre
2-8027-3036-3		La pratique d'indemnisation par la Cour européenne des droits de l'homme	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU730361	BRU730361	fre
2-8027-2998-5		Le droit international libéral-providence	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729983	BRU729983	fre
2-8027-2988-8		The Exercise of Jurisdiction over Vessels: New Developments in the Fields of Pollution, Fisheries, Crimes at Sea and Trafficking of Weapons of Mass Destruction	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729884	BRU729884	fre
2-8027-2986-1		L'Union européenne et les crises	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729860	BRU729860	fre
2-8027-2985-3		Sanctions ciblées et protections juridictionnelles des droits fondamentaux dans l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729853	BRU729853	fre
2-8027-2959-4		Le capitalisme au futur antérieur	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729594	BRU729594	fre
2-8027-2955-1		Le droit des réfugiés	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729556	BRU729556	fre
2-8027-2910-1		Crises et crispations internationales à l'ère du terrorisme, au XXIe siècle	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU729105	BRU729105	fre
2-8027-2814-8		Il faut sauver le citoyen européen	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU728146	BRU728146	fre
2-8027-2774-5		L'Europe des cours	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRU727743	BRU727743	fre
2-8027-3509-8		Brevet, santé publique et accès aux médicaments essentiels. Une fin du droit ?	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRSAPUACMB	BRSAPUACMB	fre
2-8027-4464-X		Pratiques anticoncurrentielles et brevets	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BRECON	BRECON	fre
2-8027-4405-4		Bonne administration et Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BOADUE	BOADUE	fre
2-8027-3453-9		Biodiversité / Biodiversity	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BIODIVMB	BIODIVMB	fre
2-8027-5337-1		La Banque centrale européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/BACE	BACE	fre
2-8027-4936-6		Quel avenir pour la théorie générale des conflits de lois ?	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/AVTHEGECOLO	AVTHEGECOLO	fre
2-8027-3088-6		L'Avenir fédéraliste de l'Europe II	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/AVFEEU2MB	AVFEEU2MB	fre
2-8027-4468-2		The Future of Transnational Law / L'avenir du droit transnational	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/AVETRA	AVETRA	fre
2-8044-7697-9		L'autonomie stratégique de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/AUSTRUE	AUSTRUE	fre
2-8027-4522-0		L'Union européenne et l'autonomie locale et régionale	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/AULORE	AULORE	fre
2-8027-3786-4	2-8027-3897-6	Risques environnementaux : Approche juridique et assurantielle. Europe et Amérique du Nord	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/ASSURISEN	ASSURISEN	eng
2-8027-3775-9	2-8027-3880-1	Les joint ventures dans le commerce international	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/ASSENCOINT	ASSENCOINT	eng
2-8027-4774-6		Asile et extradition	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/ASIEXT	ASIEXT	fre
2-8027-3578-0		Abus de position dominante et secteur public	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/ABUPODOM	ABUPODOM	fre
2-8027-3521-7		L'abus de droit en droit de l'Union européenne	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/ABDRCOMB	ABDRCOMB	fre
2-8027-3021-5		The Belgian reports at the Congress of Washington of the International Academy of Comparative Law / Rapports belges au Congrès de l'Académie Internationale de Droit Comparé à Washington / De Belgische rapporten voor het Congres van de “Académie internatio	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/18CIDCMB	18CIDCMB	fre
2-8027-5294-4		10 Years of Regulation 1/2003 : Challenges and Reform	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/10YEREG	10YEREG	fre
2-8027-3979-4		Le végétal saisi par le droit	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/VEGE	VEGE	fre
2-8027-3590-X		Vers une politique européenne de l'énergie	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/VEPOEUDENMB	VEPOEUDENMB	fre
2-8027-2951-9		Vertical Restraints and Distribution Agreements under EU Competition Law	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/VERRESMB	VERRESMB	fre
2-8027-3617-5		Vulnerability in European law on asylum : A conceptualization under construction / La vulnérabilité en droit européen de l'asile : une conceptualisation en construction	Stradalex	https://www.stradalex.eu/DBPro/fr/Search/html/breadcrumb/se_mono/VULEURASYLA	VULEURASYLA	fre
