publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type
Leader-Telegram, The (Eau Claire, WI)											NCLM													
Lebanon Reporter, The (IN)											NCLN													
Los Gatos Weekly-Times (CA)											NCLO													
Ledger, The (Lakeland, FL)											NCLR													
Lubbock Avalanche-Journal (TX)											NCLU													
Lake Wylie Pilot (SC)											NCLW													
Madison County Eagle (VA)											NCMA													
Mail Tribune (Medford, OR)											NCMB													
Manila Times, The											NCMC													
Mint (New Delhi)											NCMD													
McAlester News-Capital (OK)											NCME													
McCreary County Record (Whitley City, KY)											NCMF													
McDowell News, The (Marion, NC)											NCMG													
McLeansboro Times-Leader (IL)											NCMH													
Media General Washington Bureau											NCMI													
Meridian Star, The (MS)											NCMJ													
Messenger-Inquirer (Owensboro, KY)											NCMK													
Mineral Wells Index (TX)											NCML													
Manchester Journal (VT)											NCMM													
Monitor, The (McAllen, TX)											NCMN													
Montana Standard, The (Butte, MT)											NCMO													
Montgomery Advertiser (AL)											NCMP													
Montgomery Herald, The (WV)											NCMQ													
Moore American, The (Norman, OK)											NCMR													
Morehead News, The (KY)											NCMS													
Moultrie Observer, The (GA)											NCMT													
Mountaineer, The (Waynesville, NC)											NCMU													
Mt. Vernon Register-News (IL)											NCMV													
Muskogee Phoenix (OK)											NCMX													
Mortgage Daily (web site)											NCMY													
Natchez Democrat, The (MS)											NCNA													
News and Advance, The (Lynchburg, VA)											NCNB													
News and Messenger (Manassas, VA)											NCNC													
News and Record (Greensboro, NC)											NCND													
News Courier, The (Athens, AL)											NCNE													
Niles Daily Star (MI)											NCNF													
News Herald, The (Morganton, NC)											NCNH													
News Herald, The (Panama City, FL)											NCNI													
News Virginian, The (Waynesboro, VA)											NCNJ													
News-Gazette, The (Champaign-Urbana, IL)											NCNK													
News-Topic (Lenoir, NC)											NCNL													
Newton Record, The (MS)											NCNN													
North County News (Towson, MD)											NCNO													
Norman Transcript, The (OK)											NCNR													
North Jefferson News, The (Gardendale, AL)											NCNS													
Northeast Mississippi Daily Journal (Tupelo, MS)											NCNT													
Northwest Florida Daily News (Fort Walton Beach)											NCNW													
Observer, The (La Grande, OR)											NCOB													
Ocala Star-Banner (FL)											NCOC													
Odessa American (TX)											NCOD													
Owings Mills Times (Towson, MD)											NCOI													
Oklahoman, The (Oklahoma City, OK)											NCOK													
Olney Enterprise, The (TX)											NCOM													
Opelika-Auburn News (AL)											NCOP													
Orange County Review (VA)											NCOQ													
Orange Leader, The (TX)											NCOR													
Oregonian, The (Portland, OR)											NCOT													
Oskaloosa Herald, The (IA)											NCOV													
Ottumwa Courier (IA)											NCOX													
Centre Presse (Vienne)	1144-4126										NCP													
Pacifica Tribune (CA)											NCPA													
Paducah Sun, The (KY)											NCPB													
Palestine Herald-Press (TX)											NCPC													
Palm Beach Post, The (FL)											NCPD													
Palos Verdes Peninsula News (CA)											NCPE													
Pantagraph, The (Bloomington, IL)											NCPF													
Park Record (Park City, UT)											NCPG													
Pasadena Star-News (CA)											NCPH													
Pilot, The (Pilot Mountain, NC)											NCPI													
Pauls Valley Daily Democrat (OK)											NCPJ													
Prosper Press (Van Alstyne, TX)											NCPK													
Pella Chronicle (IA)											NCPL													
Portsmouth Herald (NH)											NCPM													
Peninsula Gateway, The (Gig Harbor, WA)											NCPN													
Pharos-Tribune (Logansport, IN)											NCPO													
Picayune Item (MS)											NCPP													
Poplarville Democrat, The (MS)											NCPQ													
Port Arthur News, The (TX)											NCPR													
Portales News-Tribune, The (NM)											NCPS													
Post and Courier, The (Charleston, SC)											NCPT													
Post-Crescent, The (Appleton, WI)											NCPU													
Progress-Index, The (Petersburg, VA)											NCPV													
Pueblo Chieftain, The (CO)											NCPX													
Puyallup Herald (WA)											NCPY													
Quay County Sun (Tucumcari, NM)											NCQA													
Register-Guard, The (Eugene, OR)											NCRA													
Register-Herald, The (Beckley, WV)											NCRB													
Reidsville Review, The (NC)											NCRC													
Reporter, The (Tavernier, FL)											NCRD													
Republican and Herald (Pottsville, PA)											NCRE													
Record, The (Bel Air, MD)											NCRF													
Richmond Register (KY)											NCRG													
Richmond Times-Dispatch (VA)											NCRI													
Roanoke Times, The (VA)											NCRM													
Rockwall County Herald-Banner (Greenville, TX)											NCRO													
Royse City Herald-Banner (TX)											NCRR													
Ruidoso News (NM)											NCRS													
Rushville Republican, The (IN)											NCRU													
Red Springs Citizen, The (NC)											NCRZ													
Salina Journal, The (KS)											NCSA													
Salt Lake Tribune, The (UT)											NCSB													
San Marcos Daily Record (TX)											NCSC													
Sanford Herald, The (NC)											NCSD													
Santa Fe New Mexican, The (NM)											NCSE													
Savannah Morning News (GA)											NCSF													
Sedalia Democrat, The (MO)											NCSG													
Sentinel Echo, The (London, KY)											NCSH													
Shelbyville Daily Union (IL)											NCSI													
Silver City Sun-News (NM)											NCSJ													
Skagit Valley Herald (Mount Vernon, WA)											NCSK													
Smithfield Herald, The (NC)											NCSL													
Spokesman-Review, The (Spokane, WA)											NCSN													
St. Clair News-Aegis (Pell City, AL)											NCSO													
St. Joseph News-Press (MO)											NCSP													
Stafford County Sun (VA)											NCSR													
Standard-Examiner (Ogden, UT)											NCSS													
Stanly News and Press, The (Albemarle, NC)											NCST													
Star, The (Shelby, NC)											NCSU													
Star-Herald, The (Kosciusko, MS)											NCSV													
Star-News (Wilmington, NC)											NCSW													
Statesville Record and Landmark (NC)											NCSX													
Stillwater NewsPress (OK)											NCSY													
Sudan Tribune (web site)											NCSZ													
Tahlequah Daily Press (OK)											NCTA													
Tampa Tribune (FL)											NCTB													
Tribune, The (Elkin, NC)											NCTC													
Trend News Agency (Azerbaijan)											NCTD													
Telegraph, The (Alton, IL)											NCTE													
Tribune Washington Bureau											NCTG													
Thomasville Times-Enterprise (GA)											NCTH													
Tifton Gazette, The (GA)											NCTI													
Times and Democrat, The (Orangeburg, SC)											NCTJ													
Times of India, The											NCTK													
Times West Virginian, The (Fairmont, WV)											NCTL													
Times, The (Munster, IN)											NCTM													
Times-News (Burlington, NC)											NCTN													
Times-News, The (Twin Falls, ID)											NCTO													
Tom Hamilton Real Estate Queries Column											NCTQ													
Tribune-Star (Terre Haute, IN)											NCTS													
Tri-City Herald (Kennewick, WA)											NCTT													
Tulsa World (OK)											NCTU													
Towson Times (MD)											NCTW													
Times-Tribune, The (Lexington, KY)											NCTX													
Tyler Morning Telegraph (TX)											NCTY													
Union-Recorder, The (Milledgeville, GA)											NCUR													
Valdosta Daily Times, The (GA)											NCVA													
Van Alstyne Leader (TX)											NCVB													
View from Ellicott City, The (Columbia, Md)											NCVC													
Virgin Islands Daily News, The (St. Thomas)											NCVD													
Valley Morning Star (Harlingen, TX)											NCVE													
Virginia Gazette, The (Williamsburg)											NCVG													
Victoria Advocate (TX)											NCVI													
Virginian-Pilot, The (Norfolk, VA)											NCVP													
V3.co.uk (web site)											NCVT													
Walla Walla Union-Bulletin (WA)											NCWB													
Walton Sun (Santa Rosa Beach, FL)											NCWC													
Washington Times-Herald (IN)											NCWH													
Wine Press Northwest (Kennewick, WA)											NCWI													
Waterloo-Cedar Falls Courier (IA)											NCWL													
Waurika News-Democrat (OK)											NCWN													
Wayne County Outlook, The (Monticello, KY)											NCWO													
Weatherford Democrat (TX)											NCWP													
Wenatchee World, The (WA)											NCWQ													
Whittier Daily News, The (CA)											NCWR													
Wilson Daily Times, The (NC)											NCWS													
Winston-Salem Journal (NC)											NCWT													
Wisconsin State Journal, The (Madison)											NCWU													
Woodward News, The (OK)											NCWW													
Wyoming Tribune-Eagle											NCWY													
Yakima Herald-Republic (WA)											NCYH													
Zionsville Times Sentinel (IN)											NCZT													
Auto Express (web site)											NDAU													
bit-tech (web site)											NDBI													
CarBuyer (web site)											NDCA													
Channel Pro (web site)											NDCH													
Cloud Pro (web site)											NDCL													
Den of Geek (web site)											NDDE													
Digital SLR Photography (web site)											NDDI													
evo (web site)											NDEV													
Expert Reviews (web site)											NDEX													
Octane (web site)											NDOC													
Week, The (UK) (web site)											NDWE													
Kings County Advertiser, The (NS)											NE													
eWorldWire											NEWO													
GlobalPost											NGPT													
Deh Cho Drum (NWT)											NH													
Hindu Business Line, The											NHBL													
Inuvik Drum (NWT)											NI													
Info-Prod Research											NIPR													
Nice-Matin (réf. site web)											NIW													
Corse-Matin (réf. site web)											NIX													
Var-Matin (réf. site web)											NIY													
Kings County Register (NS)											NJ													
Shelburne County Coast Guard, The (NS)											NK													
Asia News Network											NKAA													
Akron Beacon Journal, The (OH)											NKAB													
Anson Record, The (Wadesboro, NC)											NKAC													
Albany Herald, The (GA)											NKAD													
Albert Lea Tribune (MN)											NKAE													
Ames Tribune (IA)											NKAF													
Abilene Reporter-News (TX)											NKAG													
Agerpres											NKAH													
Akron News-Reporter (CO)											NKAK													
AM New York (NY)											NKAM													
Alaska Dispatch (Anchorage)											NKAN													
Andover Townsman (MA)											NKAO													
Appeal-Democrat (Marysville, CA)											NKAP													
Argus, The (Fremont, CA)											NKAR													
Asbury Park Press (NJ)											NKAS													
Bakersfield Californian, The (CA)											NKBA													
Bangor Daily News (ME)											NKBB													
Beach Reporter, The (CA)											NKBC													
Bladen Journal (Elizabethtown, NC)											NKBD													
Beaver County Times (PA)											NKBE													
Bigfork Eagle (MT)											NKBF													
Bellingham Herald, The (WA)											NKBG													
Bemidji Pioneer, The (MN)											NKBI													
Bennington Banner (VT)											NKBJ													
Berkshire Eagle, The (Pittsfield, MA)											NKBK													
Blade, The (Toledo, OH)											NKBL													
Blairsville Dispatch, The (PA)											NKBM													
Buffalo News, The (NY)	0745-2691										NKBN													
Brattleboro Reformer (VT)											NKBO													
Burbank Leader (Glendale, CA)											NKBU													
Bland County Messenger, The (Wytheville, VA)											NKBW													
Cape Cod Times (Hyannis, MA)											NKCA													
Carlsbad Current-Argus (NM)											NKCB													
Capital, The (Annapolis, MD)											NKCC													
Centre Daily Times, The (State College, PA)											NKCD													
Chicago Tribune (IL)											NKCE													
Columbia Flier (MD)											NKCF													
Carroll Eagle (Westminster, Md)											NKCG													
Chico Enterprise-Record (CA)											NKCH													
Citizens' Voice, The (Wilkes-Barre, PA)											NKCI													
Carroll News, The (Hillsville, VA)											NKCJ													
Colorado Daily (Boulder)											NKCK													
Columbus Dispatch, The (OH)											NKCL													
Columbus Ledger-Enquirer (Columbus, GA)											NKCM													
Colusa County Sun-Herald (CA)											NKCN													
Chronicle, The (Centralia, WA)											NKCO													
Campbell Reporter, The (CA)											NKCP													
Claiborne County Progress (Tazewell, TN)											NKCQ													
Corning Observer (CA)											NKCR													
Coal Valley News (Madison, WV)											NKCS													
Cupertino Courier (CA)											NKCU													
Catonsville Times (Ellicott City, Md)											NKCV													
Caribbean News Now											NKCW													
Cayman Net News (Cayman Islands)											NKCY													
Community Common, The (Portsmouth, OH)											NKCZ													
Daily Breeze (Torrance, CA)											NKDA													
Daily Pilot (Costa Mesa, CA)											NKDB													
Daily Courier, The (Connellsville, PA)											NKDC													
Daily Democrat, The (Woodland, CA)											NKDD													
Daily World, The (Aberdeen, WA)											NKDF													
Daily Globe, The (Worthington, MN)											NKDG													
Daily Sentinel, The (Pomeroy, OH)											NKDH													
Daily Item, The (Sunbury, PA)											NKDI													
Dispatch, The (Lexington, NC)											NKDJ													
Durham News, The (NC)											NKDK													
Daily News (Los Angeles, CA)											NKDL													
Daily Times-Call (Longmont, CO)											NKDM													
Daily News of Newburyport, The (MA)											NKDN													
Daily Press (Newport News, VA)											NKDO													
Daily Press (Victorville, CA)											NKDP													
Daily Review, The (Hayward, CA)											NKDQ													
Daily Review, The (Towanda, PA)											NKDR													
Daily Star, The (Oneonta, NY)											NKDS													
Dallas Morning News, The (TX)											NKDT													
Dayton Daily News (OH)											NKDU													
Durant Daily Democrat (OK)											NKDV													
Derry News, The (NH)											NKDW													
Desert Dispatch (Barstow, CA)											NKDX													
Dispatch, The (Gilroy, CA)											NKDY													
Daily Herald, The (Columbia, TN)											NKDZ													
Eagle Times (Claremont, NH)											NKEA													
Edwardsville Intelligencer, The (IL)											NKEB													
Eagle-Tribune, The (North Andover, MA)											NKEE													
East Valley Tribune (Mesa, AZ)											NKEM													
Erie Times-News (PA)											NKER													
Evening Sun, The (Hanover, PA)											NKEV													
Fox CT (Hartford, CT)											NKFC													
Financial Mail on Sunday (London, UK)											NKFI													
Floyd Press, The (VA)											NKFL													
Fox 43 (York, PA)											NKFO													
Free Press, The (Mankato, MN)											NKFP													
Fresno Bee, The (CA)											NKFR													
Fox 59 (Indianapolis, IN)											NKFX													
Floyd County Times, The (Prestonburg, KY)											NKFY													
Gazette, The (Colorado Springs, CO)											NKGA													
Gleaner, The (Henderson, KY)											NKGB													
Gloucester Daily Times (MA)											NKGD													
Glendale News-Press (CA)											NKGE													
Grand Forks Herald (Grand Forks, ND)											NKGF													
Grunion Gazette (Long Beach, CA)											NKGG													
Gallipolis Daily Tribune (OH)											NKGL													
Grayson County News-Gazette (Leitchfield, KY)											NKGR													
Hartford Courant, The (CT)											NKHA													
Huntington Beach Independent (CA)											NKHB													
Huron Daily Tribune (Bad Axe, MI)											NKHC													
Herald Independent, The (Winnsboro, SC)											NKHE													
Haverhill Gazette, The (MA)											NKHG													
Harlan Daily Enterprise (KY)											NKHL													
Herald-Palladium, The (St. Joseph, MI)											NKHP													
Hesperia Star (CA)											NKHS													
Huffington Post, The (web site)											NKHT													
Humboldt Beacon, The (Fortuna, CA)											NKHU													
Hungry Horse News (Columbia Falls, MT)											NKHY													
Hazard Herald, The (KY)											NKHZ													
Idaho Statesman, The (Boise, ID)											NKIA													
Independent Mail (Anderson, SC)											NKIB													
Inland Valley Daily Bulletin (CA)											NKID													
KIAH-TV (Houston, TX)											NKIH													
Independent Herald (Pineville, WV)											NKIN													
Island Packet, The (Hilton Head, SC)											NKIP													
Independent Weekly (Durham, NC)											NKIW													
Jefferson Post (West Jefferson, NC)											NKJE													
Journal-News, The (Hamilton, OH)											NKJN													
Journal-Register, The (Medina, NY)											NKJR													
Sun Journal (Lewiston, ME)											NKJS													
33, The (Dallas/Fort Worth, TX)											NKKD													
Kennebec Journal (Augusta, ME)											NKKJ													
Knoxville Journal Express (IA)											NKKN													
Kitsap Sun (Bremerton, WA)											NKKS													
KTLA-TV (Los Angeles, CA)											NKKT													
Las Vegas Sun (NV)											NKKV													
Fox 5 (San Diego, CA)											NKKW													
Fox 40 (Sacramento, CA)											NKKX													
Lake County News-Chronicle (Two Harbors, MN)											NKLA													
Lake County Record Bee (Lakeport, CA)											NKLB													
Intelligencer Journal / Lancaster New Era (PA)											NKLC													
Land, The (Mankato, MN)											NKLD													
Leader-Times, The (Kittanning, PA)											NKLE													
Lebanon Daily News (PA)											NKLF													
Lewiston Morning Tribune (ID)											NKLG													
Laguna Beach Coastline Pilot (Costa Mesa, CA)											NKLH													
Lima News, The (OH)											NKLI													
Laurinburg Exchange, The (NC)											NKLJ													
Lockport Union-Sun and Journal (NY)											NKLK													
Lebanon Democrat, The (TN)											NKLL													
Lodi News-Sentinel (CA)											NKLN													
Los Banos Enterprise (CA)											NKLO													
Lake City News and Post (SC)											NKLP													
Logan Banner (WV)											NKLR													
La Cañada Valley Sun (La Cañada Flintridge, CA)											NKLS													
Los Angeles Times (CA)											NKLT													
LaGrange Daily News (GA)											NKLW													
Macon Telegraph, The (Macon, GA)											NKMA													
Marion Star and Mullins Enterprise (Marion, SC)											NKMB													
Macon County Times (Lafayette, TN)											NKMC													
Marin Independent Journal, The (Novato, CA)											NKMD													
Meadville Tribune, The (PA)											NKME													
Merced Sun-Star (CA)											NKMF													
Messenger, The (Hartsville, SC)											NKMG													
Midland Daily News (MI)											NKMH													
Middletown Journal (OH)											NKMI													
Milwaukee Journal Sentinel (WI)											NKMJ													
Middlesboro Daily News (KY)											NKML													
Manhattan Mercury, The (KS)											NKMM													
Mount Airy News, The (NC)											NKMN													
Modesto Bee, The (CA)											NKMO													
Morning Call, The (Allentown, PA)											NKMR													
Morning Sentinel (Waterville, ME)											NKMS													
Moscow-Pullman Daily News (ID)											NKMW													
Morris Daily Herald (IL)											NKMY													
New Castle News (PA)											NKNA													
New Haven Register (CT)											NKNB													
News and Observer, The (Raleigh, N.C.)											NKNC													
News Tribune, The (Tacoma, WA)											NKND													
Newsday (Melville, NY)											NKNE													
New Hampshire Union Leader (Manchester)											NKNF													
Naples Daily News (FL)											NKNG													
News-Herald, The (Willoughby, OH)											NKNH													
News-Item, The (Shamokin, PA)											NKNI													
Northeast Booster (Towson, MD)											NKNJ													
News-Democrat and Leader (Russellville, KY)											NKNL													
Niagara Gazette (Niagara Falls, NY)											NKNN													
North Adams Transcript (MA)											NKNO													
Norwalk Reflector (OH)											NKNR													
North County Times (Escondido, CA)											NKNT													
Newberry Observer, The (SC)											NKNV													
Newton Daily News (IA)											NKNW													
News, The (Mexico City)											NKNX													
Oakland Tribune, The (CA)											NKOA													
Olympian, The (Olympia, WA)											NKOL													
Orange County Register, The (Santa Ana, CA)											NKON													
Orland Press Register (CA)											NKOR													
Orlando Sentinel, The (FL)											NKOS													
Korea Times, The											NKOT													
Oroville Mercury-Register (CA)											NKOY													
Palo Alto Daily News (CA)											NKPA													
Patriot-News, The (Harrisburg, PA)											NKPB													
Pocono Record, The (Stroudsburg, PA)											NKPC													
Philadelphia Daily News, The (PA)											NKPD													
Pine Journal, The (Cloquet, MN)											NKPE													
Professional Pensions											NKPF													
Pittsburgh Post-Gazette (PA)											NKPG													
Portsmouth Daily Times (OH)											NKPH													
Pittsburgh Tribune-Review, The (PA)											NKPI													
Porterville Recorder, The (CA)											NKPJ													
Point Pleasant Register (WV)											NKPK													
Press Democrat, The (Santa Rosa, CA)											NKPM													
Press of Atlantic City, The (Pleasantville, NJ)											NKPN													
Post-Star, The (Glens Falls, NY)											NKPO													
Portland Press Herald (ME)											NKPP													
Plainview Daily Herald (TX)											NKPQ													
Press-Enterprise, The (Riverside, CA)											NKPR													
Press-Republican, The (Plattsburgh, NY)											NKPS													
Press-Telegram (Long Beach, CA)											NKPT													
Providence Journal, The (RI)											NKPV													
Public Opinion (Chambersburg, PA)											NKPX													
Q13 Fox (Seattle, WA)											NKQT													
Reading Eagle (PA)											NKRA													
Record, The (Hackensack, NJ)											NKRB													
Record, The (Stockton, CA)											NKRC													
Record-Eagle, The (Traverse City, MI)											NKRD													
Red Bluff Daily News (CA)											NKRE													
Redlands Daily Facts (CA)											NKRF													
Randolph Guide, The (Asheboro, NC)											NKRG													
Redding Record Searchlight (CA)											NKRH													
Richmond County Daily Journal (NC)											NKRI													
Richlands News-Press (VA)											NKRN													
Robesonian, The (Lumberton, NC)											NKRO													
Redwood Times (Garberville, CA)											NKRT													
Reporter, The (Vacaville, CA)											NKRV													
Sacramento Bee, The (CA)											NKSA													
Salem News (Beverly, MA)											NKSB													
San Bernardino County Sun (CA)											NKSC													
San Gabriel Valley Tribune (West Covina, CA)											NKSE													
San Mateo County Times (CA)											NKSF													
Santa Barbara News-Press (CA)											NKSG													
Santa Cruz Sentinel (CA)											NKSH													
Seattle Times, The (WA)											NKSI													
Sentinel and Enterprise (Fitchburg, MA)											NKSJ													
Sierra Star (Oakhurst, CA)											NKSK													
St. Louis Post-Dispatch (MO)											NKSL													
Standard-Speaker (Hazleton, PA)											NKSN													
Star Beacon (Ashtabula, OH)											NKSO													
Sun Journal (New Bern, NC)											NKSP													
Sun News, The (Myrtle Beach, SC)											NKSQ													
Star Tribune (Minneapolis, MN)											NKSR													
State, The (Columbia, SC)											NKSS													
Stateline.org											NKST													
Sun Herald, The (Biloxi, MS)											NKSU													
Sun Sentinel (Fort Lauderdale, FL)											NKSV													
Sun, The (Lowell, MA)											NKSW													
Sun, The (Midwest City, OK)											NKSX													
Sun, The (Yuma, AZ)											NKSZ													
Telegraph, The (Nashua, NH)											NKTA													
Times Record News (Wichita Falls, TX)											NKTB													
Times-Herald (Vallejo, CA)											NKTC													
Treasure Coast Newspapers (Stuart, FL)											NKTD													
Tennessean, The (Nashville, TN)											NKTE													
Times Record (Fort Smith, AR)											NKTF													
Times-Standard (Eureka, CA)											NKTI													
Times-Tribune, The (Scranton, PA)											NKTJ													
Turks and Caicos Net News											NKTK													
Tico Times, The (Costa Rica)											NKTM													
Tonawanda News (North Tonawanda, NY)											NKTO													
Tampa Bay Times (St. Petersburg, FL)											NKTP													
Tribune-Democrat (Johnstown, PA)											NKTR													
Tribune-Review (Greensburg, PA)											NKTS													
Thomaston Times, The (GA)											NKTT													
Tri-Valley Herald (Pleasanton, CA)											NKTV													
Ukiah Daily Journal, The (CA)											NKUD													
Union Daily Times, The (SC)											NKUN													
Valley Independent, The (Monessen, PA)											NKVA													
Valley News-Dispatch, The (Tarentum, PA)											NKVD													
Ventura County Star (CA)											NKVE													
Vindicator (Youngstown, OH)											NKVI													
Waterbury Republican-American (CT)											NKWA													
Washington County News (Abingdon, VA)											NKWC													
Watertown Daily Times (NY)											NKWD													
West Central Tribune (Willmar, MN)											NKWE													
Willits News, The (CA)											NKWI													
Williamson Daily News (WV)											NKWL													
Western News, The (Libby, MT)											NKWN													
Weekly Observer, The (Hemingway, SC)											NKWO													
WPIX-TV (New York, NY)											NKWP													
WGN-TV (Chicago, IL)											NKWT													
Fox 17 (Grand Rapids, MI)											NKWX													
Wytheville Enterprise (VA)											NKWY													
Yadkin Ripple, The (Yadkinville, NC)											NKYA													
York Daily Record (PA)											NKYD													
York Dispatch, The (PA)											NKYK													
Kyodo News International											NKYN													
Zap2it (web site)											NKZA													
Digby County Courier, The (NS)											NM													
All Africa (web site)											NMAF													
M2 Airline Industry Information											NMCA													
M2 Best Books											NMCB													
M2 Corporate IT Update											NMCC													
EquityBites											NMCE													
M2 Internet Business News											NMCI													
M2 Nordic Business Report											NMCN													
M2 Telecomworldwire											NMCT													
M2 Worldwide Computer Products News											NMCW													
News North (NWT)	1717-6581										NN													
PR Newswire Asia											NPRA													
PR Newswire Europe (danske)											NPRB													
PR Newswire Europe (deutsch)											NPRC													
PR Newswire Europe (español)											NPRD													
PR Newswire Europe (suomalainen)											NPRE													
PR Newswire Europe (français)											NPRF													
PR Newswire Europe (italiano)											NPRG													
PR Newswire Europe (nederlands)											NPRH													
PR Newswire Europe (norske)											NPRI													
PR Newswire Europe (português)											NPRJ													
PR Newswire UK Disclose											NPRK													
PR Newswire Europe (svenska)											NPRL													
Hants Journal, The (Windsor, NS)											NQ													
Nouvelle République du Centre-Ouest, La											NR													
Canada At A Glance											NRCA													
Canadian Forex (Bond Comment)											NRCB													
Canadian Dollar And Business Outlook											NRCD													
Canadian Forex											NRCF													
Canadian Grain and Livestock Newswire											NRCG													
Canada Sportsbreak											NRCS													
TSX Review											NRTR													
Thomson Reuters ONE (english)											NS													
SinoCast Daily Business Beat											NSCB													
SinoCast's China Financial Watch											NSCF													
SinoCast's China IT Watch											NSCI													
SinoCast's China Transportation Watch											NSCT													
Selected Tweets											NTWA													
Canadian Politwits											NTWC													
Nunavut News North	1710-4831										NU													
Arizona Daily Wildcat (U. of Arizona)											NUAR													
Branding Iron (U. of Wyoming)											NUBI													
Brock Press (Brock U., ON)											NUBR													
Colorado Daily (U. of Colorado)											NUCO													
Crimson White, The (U. of Alabama)											NUCR													
Daily Cardinal, The (U. of Wisconsin-Madison)											NUDA													
Daily Collegian (Pennsylvania State U.)											NUDB													
Daily Egyptian, The (Southern Illinois U.)											NUDD													
Daily Free Press, The (Boston U., MA)											NUDF													
Daily Northwestern (Northwestern U., IL)											NUDG													
Daily Princetonian (Princeton U., NJ)											NUDH													
Daily Targum (Rutgers U., NJ)											NUDI													
District Chronicles, The (Howard U., DC)											NUDJ													
Daily Californian, The (U. of California)											NUDK													
Harvard Political Review											NUHA													
Hoya, The (Georgetown U., DC)											NUHO													
Indiana Daily Student (Indiana U.)											NUIN													
Johns Hopkins News-Letter, The (J.H.U., MD)											NUJO													
Lafayette, The (Lafayette Coll., PA)											NULA													
Leader, The (Elmhurst Coll., IL)											NULE													
McGill Tribune, The (McGill U., QC)											NUMA													
Michigan Daily (U. of Michigan)											NUMB													
Minaret, The (U. of Tampa, FL)											NUMD													
Peak, The (Simon Fraser U., BC)											NUPE													
NewsUSA											NUSA													
Tech, The (MIT, MA)											NUTE													
Yale Herald, The (Yale U., CT)											NUYA													
Nouvelliste, Le (Trois-Rivières)	0832-0934										NV													
CRN											NVCR													
NewsPress (français)											NW													
NewsPress (english)											NWA													
Annapolis County Spectator, The (NS)											NX													
Cheraw Chronicle, The (SC)											NXCA													
Columbia Basin Herald (Moses Lake, WA)											NXCB													
Courier-Tribune, The (Asheboro, NC)											NXCC													
Corpus Christi Caller-Times (TX)											NXCD													
Converge											NXCO													
Saratoga News (CA)											NXSA													
South Bend Tribune (IN)											NXSB													
Smyth County News and Messenger (Marion, VA)											NXSC													
SourceWire											NXSD													
Sentinel, The (Carlisle, PA)											NXSE													
Soundoff! (Ft. Meade, MD)											NXSF													
San Angelo Standard-Times (TX)											NXSG													
Swedish Wire, The											NXSK													
Sampson Independent, The (Clinton, NC)											NXSM													
Stokes News, The (Walnut Cove, NC)											NXSO													
Springfield News-Sun (OH)											NXSP													
Stars and Stripes											NXSS													
St. Cloud Times (MN)											NXST													
Sunnyvale Sun, The (CA)											NXSU													
Suwannee Democrat (Live Oak, FL)											NXSW													
New York Times, The	0362-4331										NY													
New York Times, The (blogs)											NYB													
Business Insider (blogs)											NYBU													
Yomiuri Shimbun, The											NYOS													
Yarmouth County Vanguard, The (NS)											NZ													
Daily App Show, The (web TV)											NZD													
Deutsche Welle (web TV)											NZE													
Google (web TV)											NZG													
Into Tomorrow (web TV)											NZJ													
Market News Video (web TV)											NZM													
New York Financial Press (web TV)											NZN													
Pop17 (web TV)											NZP													
This Week In, Inc. (web TV)											NZS													
Ottawa Business Journal (blogs)											OBB													
Ottawa Business Journal (web site)											OBJ													
Courrier de l'Ouest, Le											OCO													
Courrier de l'Ouest, Le (site web)											OCW													
Ouest-France	0999-2138										OF													
Presse Océan	1771-2319										OFP													
Ouest-France (site web)											OFW													
Ottawa Business Journal	1207-8166										OJ													
Journal Habitation (Qc, Lévis, Beauce et Portneuf)	1203-3359										OK													
Maine Libre, Le											OML													
Maine Libre, Le (site web)											OMW													
Presse Océan (site web)											OOW													
Journal de Montréal, Le	0839-5179										OP													
Agence Option Finance (AOF)											OPA													
Option Droit et Affaires											OPD													
Opinion, L'											OPI													
Opinion, L' (site web)											OPJ													
Option Finance											OPT													
Option Finance (site web)											OPU													
Journal de Montréal, Le (réf. site web)											OPW													
Journal de Québec, Le	0839-1106										OR													
Journal de Québec, Le (réf. site web)											ORW													
Étoile du Lac, L' (Roberval)											OX													
Lac-St-Jean, Le (Alma, QC)											OY													
Courrier Sud, Le (Bécancour/Nicolet-Yamaska, QC)											OZ													
Parisien, Le	0767-3558										PA													
100 Mile House Free Press (South Cariboo)	0843-0403										PAA													
Abbotsford News, The	0839-3648										PAB													
Agassiz-Harrison Observer, The	1194-448X										PAC													
Alberni Valley News	0839-3648										PAE													
Aldergrove Star											PAG													
Paris-Normandie	0999-2154										PAN													
Arrow Lakes News (Nakusp)											PAR													
Ashcroft Cache Creek Journal, The	0824-6394										PAS													
Cape Breton Post	0839-4970										PB													
North Thompson Star/Journal	0823-7425										PBA													
BC Local News											PBC													
Bowen Island Undercurrent	0229-2793										PBI													
Burnaby NewsLeader											PBN													
Cape Breton Community Post											PBP													
Business Examiner - Fraser Valley											PBS													
Business Examiner - Thompson Okanagan											PBT													
Business Examiner - Vancouver Island											PBV													
