publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
BMC Cancer		1471-2407	2001-01	1	1	2015-12	16	1	http://link.springer.com/journal/12885		12885		fulltext		BioMed Central	Serial							
BMC Cardiovascular Disorders		1471-2261	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12872		12872		fulltext		BioMed Central	Serial							
BMC Cell Biology		1471-2121	2000-11	1	1	2015-12	16	1	http://link.springer.com/journal/12860		12860		fulltext		BioMed Central	Serial							
BMC Chemical Biology		1472-6769	2001-06	1	1	2012-10	12	1	http://link.springer.com/journal/12897		12897		fulltext		BioMed Central	Serial							
BMC Clinical Pathology		1472-6890	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12907		12907		fulltext		BioMed Central	Serial							
BMC Clinical Pharmacology		1472-6904	2001-02	1	1	2012-06	12	1	http://link.springer.com/journal/12908		12908		fulltext		BioMed Central	Serial							
BMC Complementary and Alternative Medicine		1472-6882	2001-05	1	1	2015-12	15	1	http://link.springer.com/journal/12906		12906		fulltext		BioMed Central	Serial							
BMC Dermatology		1471-5945	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12895		12895		fulltext		BioMed Central	Serial							
BMC Developmental Biology		1471-213X	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12861		12861		fulltext		BioMed Central	Serial							
BMC Ear, Nose and Throat Disorders		1472-6815	2001-11	1	1	2015-12	15	1	http://link.springer.com/journal/12901		12901		fulltext		BioMed Central	Serial							
BMC Ecology		1472-6785	2001-05	1	1	2015-12	15	1	http://link.springer.com/journal/12898		12898		fulltext		BioMed Central	Serial							
BMC Emergency Medicine		1471-227X	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12873		12873		fulltext		BioMed Central	Serial							
BMC Endocrine Disorders		1472-6823	2001-10	1	1	2015-12	15	1	http://link.springer.com/journal/12902		12902		fulltext		BioMed Central	Serial							
BMC Evolutionary Biology		1471-2148	2001-02	1	1	2015-12	15	1	http://link.springer.com/journal/12862		12862		fulltext		BioMed Central	Serial							
BMC Family Practice		1471-2296	2000-09	1	1	2015-12	16	1	http://link.springer.com/journal/12875		12875		fulltext		BioMed Central	Serial							
BMC Gastroenterology		1471-230X	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12876		12876		fulltext		BioMed Central	Serial							
BMC Genetics		1471-2156	2000-10	1	1	2015-12	16	1	http://link.springer.com/journal/12863		12863		fulltext		BioMed Central	Serial							
BMC Genomics		1471-2164	2000-07	1	1	2015-12	16	1	http://link.springer.com/journal/12864		12864		fulltext		BioMed Central	Serial							
BMC Geriatrics		1471-2318	2001-08	1	1	2015-12	15	1	http://link.springer.com/journal/12877		12877		fulltext		BioMed Central	Serial							
BMC Health Services Research		1472-6963	2001-03	1	1	2015-12	15	1	http://link.springer.com/journal/12913		12913		fulltext		BioMed Central	Serial							
BMC Hematology		2052-1839	2001-04	1	1	2015-12	15	1	http://link.springer.com/journal/12878		12878		fulltext		BioMed Central	Serial							
BMC Immunology		1471-2172	2000-11	1	1	2015-12	16	1	http://link.springer.com/journal/12865		12865		fulltext		BioMed Central	Serial							
BMC Infectious Diseases		1471-2334	2001-02	1	1	2015-12	15	1	http://link.springer.com/journal/12879		12879		fulltext		BioMed Central	Serial							
BMC International Health and Human Rights		1472-698X	2001-07	1	1	2015-12	15	1	http://link.springer.com/journal/12914		12914		fulltext		BioMed Central	Serial							
BMC Medical Education		1472-6920	2001-03	1	1	2015-12	15	1	http://link.springer.com/journal/12909		12909		fulltext		BioMed Central	Serial							
BMC Medical Ethics		1472-6939	2000-12	1	1	2015-12	16	1	http://link.springer.com/journal/12910		12910		fulltext		BioMed Central	Serial							
BMC Medical Genetics		1471-2350	2000-11	1	1	2015-12	16	1	http://link.springer.com/journal/12881		12881		fulltext		BioMed Central	Serial							
BMC Medical Genomics		1755-8794	2008-01	1	1	2015-12	8	1	http://link.springer.com/journal/12920		12920		fulltext		BioMed Central	Serial							
BMC Medical Imaging		1471-2342	2001-11	1	1	2015-12	15	1	http://link.springer.com/journal/12880		12880		fulltext		BioMed Central	Serial							
BMC Medical Informatics and Decision Making		1472-6947	2001-04	1	1	2015-12	15	1	http://link.springer.com/journal/12911		12911		fulltext		BioMed Central	Serial							
BMC Medical Physics		1756-6649	2001-08	1	1	2014-06	14	1	http://link.springer.com/journal/12921		12921		fulltext		BioMed Central	Serial							
BMC Medical Research Methodology		1471-2288	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12874		12874		fulltext		BioMed Central	Serial							
BMC Medicine		1741-7015	2003-11	1	1	2015-12	13	1	http://link.springer.com/journal/12916		12916		fulltext		BioMed Central	Serial							
BMC Microbiology		1471-2180	2001-02	1	1	2015-12	15	1	http://link.springer.com/journal/12866		12866		fulltext		BioMed Central	Serial							
BMC Molecular Biology		1471-2199	2000-10	1	1	2015-12	16	1	http://link.springer.com/journal/12867		12867		fulltext		BioMed Central	Serial							
BMC Musculoskeletal Disorders		1471-2474	2000-10	1	1	2015-12	16	1	http://link.springer.com/journal/12891		12891		fulltext		BioMed Central	Serial							
BMC Nephrology		1471-2369	2000-10	1	1	2015-12	16	1	http://link.springer.com/journal/12882		12882		fulltext		BioMed Central	Serial							
BMC Neurology		1471-2377	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12883		12883		fulltext		BioMed Central	Serial							
BMC Neuroscience		1471-2202	2000-12	1	1	2015-12	16	1	http://link.springer.com/journal/12868		12868		fulltext		BioMed Central	Serial							
BMC Nursing		1472-6955	2002-10	1	1	2015-12	14	1	http://link.springer.com/journal/12912		12912		fulltext		BioMed Central	Serial							
BMC Nutrition		2055-0928	2015-01	1	1	2015-12	1	1	http://link.springer.com/journal/40795		40795		fulltext		BioMed Central	Serial							
BMC Obesity		2052-9538	2014-02	1	1	2015-12	2	1	http://link.springer.com/journal/40608		40608		fulltext		BioMed Central	Serial							
BMC Ophthalmology		1471-2415	2001-04	1	1	2015-12	15	1	http://link.springer.com/journal/12886		12886		fulltext		BioMed Central	Serial							
BMC Oral Health		1472-6831	2001-12	1	1	2015-12	15	1	http://link.springer.com/journal/12903		12903		fulltext		BioMed Central	Serial							
BMC Palliative Care		1472-684X	2002-03	1	1	2015-12	14	1	http://link.springer.com/journal/12904		12904		fulltext		BioMed Central	Serial							
BMC Pediatrics		1471-2431	2001-02	1	1	2015-12	15	1	http://link.springer.com/journal/12887		12887		fulltext		BioMed Central	Serial							
BMC Pharmacology		1471-2210	2001-04	1	1	2012-06	12	1	http://link.springer.com/journal/12869		12869		fulltext		BioMed Central	Serial							
BMC Pharmacology and Toxicology		2050-6511	2012-08	13	1	2015-12	16	1	http://link.springer.com/journal/40360		40360		fulltext		BioMed Central	Serial							
BMC Physiology		1472-6793	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12899		12899		fulltext		BioMed Central	Serial							
BMC Plant Biology		1471-2229	2001-09	1	1	2015-12	15	1	http://link.springer.com/journal/12870		12870		fulltext		BioMed Central	Serial							
BMC Pregnancy and Childbirth		1471-2393	2001-05	1	1	2015-12	15	1	http://link.springer.com/journal/12884		12884		fulltext		BioMed Central	Serial							
BMC Proceedings		1753-6561	2007-12	1	1	2015-08	9	6	http://link.springer.com/journal/12919		12919		fulltext		BioMed Central	Serial							
BMC Psychiatry		1471-244X	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12888		12888		fulltext		BioMed Central	Serial							
BMC Psychology		2050-7283	2013-02	1	1	2015-12	3	1	http://link.springer.com/journal/40359		40359		fulltext		BioMed Central	Serial							
BMC Public Health		1471-2458	2001-01	1	1	2015-12	15	1	http://link.springer.com/journal/12889		12889		fulltext		BioMed Central	Serial							
BMC Pulmonary Medicine		1471-2466	2001-09	1	1	2015-12	15	1	http://link.springer.com/journal/12890		12890		fulltext		BioMed Central	Serial							
BMC Research Notes		1756-0500	2008-02	1	1	2015-12	8	1	http://link.springer.com/journal/13104		13104		fulltext		BioMed Central	Serial							
BMC Sports Science, Medicine and Rehabilitation		2052-1847	2009-01	1	1	2015-12	7	1	http://link.springer.com/journal/13102		13102		fulltext		BioMed Central	Serial							
BMC Structural Biology		1472-6807	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12900		12900		fulltext		BioMed Central	Serial							
BMC Surgery		1471-2482	2001-05	1	1	2015-12	15	1	http://link.springer.com/journal/12893		12893		fulltext		BioMed Central	Serial							
BMC Systems Biology		1752-0509	2007-01	1	1	2015-12	9	1	http://link.springer.com/journal/12918		12918		fulltext		BioMed Central	Serial							
BMC Urology		1471-2490	2001-08	1	1	2015-12	15	1	http://link.springer.com/journal/12894		12894		fulltext		BioMed Central	Serial							
BMC Veterinary Research		1746-6148	2005-07	1	1	2015-12	11	1	http://link.springer.com/journal/12917		12917		fulltext		BioMed Central	Serial							
BMC Women's Health		1472-6874	2001-06	1	1	2015-12	15	1	http://link.springer.com/journal/12905		12905		fulltext		BioMed Central	Serial							
BMSAP	0037-8984	1777-5469	2010-06	22	1	2015-12	27	3	http://link.springer.com/journal/13219		13219		fulltext		Lavoisier	Serial							
BT Technology Journal	1358-3948	1573-1995	1997-01	15	1	2007-07	25	3	http://link.springer.com/journal/10550		10550		fulltext		Springer US	Serial							
Bandung: Journal of the Global South		2198-3534	2015-02	1	1	2015-09	2	1	http://link.springer.com/journal/40728		40728		fulltext		Springer International Publishing	Serial							
Bankmagazin	0944-3223	2192-8770	1998-01	47	1	2016-01	65	1	http://link.springer.com/journal/35127		35127		fulltext		Springer Fachmedien Wiesbaden	Serial							
Baurechtliche Blätter	1434-1832	1613-7612	2007-02	10	1	2012-12	15	6	http://link.springer.com/journal/738		738		fulltext		Springer-Verlag	Serial							
Behavior Analysis in Practice	1998-1929	2196-8934	2014-05	7	1	2015-11	8	2	http://link.springer.com/journal/40617		40617		fulltext		Springer International Publishing	Serial							
Behavioral and Brain Functions		1744-9081	2005-04	1	1	2015-12	11	1	http://link.springer.com/journal/12993		12993		fulltext		BioMed Central	Serial							
Beiträge zur Algebra und Geometrie / Contributions to Algebra and Geometry	0138-4821	2191-0383	2011-04	52	1	2015-12	56	2	http://link.springer.com/journal/13366		13366		fulltext		Springer Berlin Heidelberg	Serial							
Berliner Journal für Soziologie	0863-1808	1862-2593	2000-06	10	2	2015-12	25	1	http://link.springer.com/journal/11609		11609		fulltext		Springer Fachmedien Wiesbaden	Serial							
Bijblijven	0168-9428	1876-4916	2003-01	19	1	2015-12	31	10	http://link.springer.com/journal/12414		12414		fulltext		Bohn Stafleu van Loghum	Serial							
Bijzijn	1871-7268	1876-4924	2011-05	6	1	2012-03	7	2	http://link.springer.com/journal/12415		12415		fulltext		Bohn Stafleu van Loghum	Serial							
Bijzijn XL	2211-6524	2213-4565	2012-01	5	1	2015-12	8	10	http://link.springer.com/journal/12632		12632		fulltext		Bohn Stafleu van Loghum	Serial							
Bio tribune magazine	1772-9416	1951-655X	2001-11	1	1	2011-12	41	1	http://link.springer.com/journal/11834		11834		fulltext		Springer-Verlag	Serial							
BioChip Journal	1976-0280	2092-7843	2010-03	4	1	2015-12	9	4	http://link.springer.com/journal/13206		13206		fulltext		The Korean BioChip Society (KBCS)	Serial							
BioData Mining		1756-0381	2008-07	1	1	2015-12	8	1	http://link.springer.com/journal/13040		13040		fulltext		BioMed Central	Serial							
BioEnergy Research	1939-1234	1939-1242	2008-03	1	1	2015-12	8	4	http://link.springer.com/journal/12155		12155		fulltext		Springer US	Serial							
BioMedical Engineering OnLine		1475-925X	2002-05	1	1	2015-12	14	1	http://link.springer.com/journal/12938		12938		fulltext		BioMed Central	Serial							
BioNanoScience	2191-1630	2191-1649	2011-06	1	1	2015-12	5	4	http://link.springer.com/journal/12668		12668		fulltext		Springer US	Serial							
BioPsychoSocial Medicine		1751-0759	2007-01	1	1	2015-11	9	1	http://link.springer.com/journal/13030		13030		fulltext		BioMed Central	Serial							
Bioanalytical Reviews	1867-2086	1867-2094	2009-12	1	1	2012-12	4	2	http://link.springer.com/journal/12566		12566		fulltext		Springer Vienna	Serial							
Biochemistry (Moscow)	0006-2979	1608-3040	2000-12	65	12	2015-12	80	12	http://link.springer.com/journal/10541		10541		fulltext		Pleiades Publishing	Serial							
Biochemistry (Moscow) Supplement Series A: Membrane and Cell Biology	1990-7478	1990-7494	2007-03	1	1	2015-10	9	4	http://link.springer.com/journal/11827		11827		fulltext		Pleiades Publishing	Serial							
Biochemistry (Moscow) Supplement Series B: Biomedical Chemistry	1990-7508	1990-7516	2007-03	1	1	2015-10	9	4	http://link.springer.com/journal/11828		11828		fulltext		Pleiades Publishing	Serial							
Biogerontology	1389-5729	1573-6768	2000-03	1	1	2015-12	16	6	http://link.springer.com/journal/10522		10522		fulltext		Springer Netherlands	Serial							
Biointerphases	1934-8630	1559-4106	2006-03	1	1	2013-12	8	1	http://link.springer.com/journal/13758		13758		fulltext		Springer Berlin Heidelberg	Serial							
Biologia	0006-3088	1336-9563	2006-02	61	1	2014-12	69	12	http://link.springer.com/journal/11756		11756		fulltext		Versita	Serial							
Biological Invasions	1387-3547	1573-1464	1999-03	1	1	2015-12	17	12	http://link.springer.com/journal/10530		10530		fulltext		Springer International Publishing	Serial							
Biological Procedures Online	1480-9222	1480-9222	1998-05	1	1	2015-11	17	1	http://link.springer.com/journal/12575		12575		fulltext		BioMed Central	Serial							
Biological Research		0717-6287	2014-03	47	1	2015-12	48	1	http://link.springer.com/journal/40659		40659		fulltext		BioMed Central	Serial							
Biological Theory	1555-5542	1555-5550	2006-03	1	1	2015-12	10	4	http://link.springer.com/journal/13752		13752		fulltext		Springer Netherlands	Serial							
Biologics in Therapy	2195-5840	2190-9164	2011-08	1	1	2015-12	5	1	http://link.springer.com/journal/13554		13554		fulltext		Springer Healthcare	Serial							
Biology Bulletin	1062-3590	1608-3059	2000-11	27	6	2015-12	42	10	http://link.springer.com/journal/10525		10525		fulltext		Pleiades Publishing	Serial							
Biology Bulletin Reviews	2079-0864	2079-0872	2011-02	1	1	2015-11	5	6	http://link.springer.com/journal/13335		13335		fulltext		Pleiades Publishing	Serial							
Biology Direct		1745-6150	2006-01	1	1	2015-12	10	1	http://link.springer.com/journal/13062		13062		fulltext		BioMed Central	Serial							
Biology of Mood & Anxiety Disorders		2045-5380	2011-09	1	1	2015-07	5	1	http://link.springer.com/journal/13587		13587		fulltext		BioMed Central	Serial							
Biology of Sex Differences		2042-6410	2010-11	1	1	2015-12	6	1	http://link.springer.com/journal/13293		13293		fulltext		BioMed Central	Serial							
Biomarker Research		2050-7771	2013-01	1	1	2015-12	3	1	http://link.springer.com/journal/40364		40364		fulltext		BioMed Central	Serial							
Biomass Conversion and Biorefinery	2190-6815	2190-6823	2011-03	1	1	2015-12	5	4	http://link.springer.com/journal/13399		13399		fulltext		Springer Berlin Heidelberg	Serial							
Biomaterials Research		2055-7124	2014-06	18	1	2015-12	19	1	http://link.springer.com/journal/40824		40824		fulltext		BioMed Central	Serial							
Biomechanics and Modeling in Mechanobiology	1617-7959	1617-7940	2002-06	1	1	2015-12	14	6	http://link.springer.com/journal/10237		10237		fulltext		Springer Berlin Heidelberg	Serial							
Biomedical Engineering Letters	2093-9868	2093-985X	2011-02	1	1	2015-09	5	3	http://link.springer.com/journal/13534		13534		fulltext		The Korean Society of Medical and Biological Engineering	Serial							
Biomedical Microdevices	1387-2176	1572-8781	1998-09	1	1	2015-12	18	1	http://link.springer.com/journal/10544		10544		fulltext		Springer US	Serial							
