publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
The Economics of Social Problems	978-0-333-55258-2	978-1-349-21930-8							http://link.springer.com/10.1007/978-1-349-21930-8	Grand	10.1007/978-1-349-21930-8		fulltext		Macmillan Education UK	Monograph	1992			Third Edition			
The European Court of Justice	978-0-333-69317-9	978-1-349-26954-9							http://link.springer.com/10.1007/978-1-349-26954-9	Dehousse	10.1007/978-1-349-26954-9		fulltext		Macmillan Education UK	Monograph	1998					14112	
The European Union	978-0-333-64675-5	978-1-349-23984-9							http://link.springer.com/10.1007/978-1-349-23984-9		10.1007/978-1-349-23984-9		fulltext		Macmillan Education UK	Monograph	1994				Nelsen		
The Evolution of Nuclear Strategy	978-0-333-34564-1	978-1-349-06608-7							http://link.springer.com/10.1007/978-1-349-06608-7	Freedman	10.1007/978-1-349-06608-7		fulltext		Palgrave Macmillan UK	Monograph	1983					14142	
The Evolution of Nuclear Strategy	978-0-333-41416-3	978-1-349-20165-5							http://link.springer.com/10.1007/978-1-349-20165-5	Freedman	10.1007/978-1-349-20165-5		fulltext		Palgrave Macmillan UK	Monograph	1989			Second Edition		14142	
The Falklands War	978-0-333-75396-5	978-0-230-80198-1							http://link.springer.com/10.1007/978-0-230-80198-1	Boyce	10.1007/978-0-230-80198-1		fulltext		Macmillan Education UK	Monograph	2005					14396	
The Fall of Soviet Communism 1985–91	978-1-4039-1602-0	978-0-230-80273-5							http://link.springer.com/10.1007/978-0-230-80273-5	Smith	10.1007/978-0-230-80273-5		fulltext		Macmillan Education UK	Monograph	2005					14145	
The Famous 41	978-1-4039-6049-8	978-1-349-73069-8							http://link.springer.com/10.1007/978-1-349-73069-8		10.1007/978-1-349-73069-8		fulltext		Palgrave Macmillan US	Monograph	2003				Irwin	14745	
The Global Diamond Industry	978-1-349-57562-6	978-1-137-53758-4							http://link.springer.com/10.1057/9781137537584		10.1057/9781137537584		fulltext		Palgrave Macmillan UK	Monograph	2015				Grynberg		
The Government and Politics of the European Community	978-0-333-42897-9	978-1-349-20251-5							http://link.springer.com/10.1007/978-1-349-20251-5	Nugent	10.1007/978-1-349-20251-5		fulltext		Macmillan Education UK	Monograph	1989					14187	
The Government and Politics of the European Community	978-0-333-55799-0	978-1-349-21397-9							http://link.springer.com/10.1007/978-1-349-21397-9	Nugent	10.1007/978-1-349-21397-9		fulltext		Macmillan Education UK	Monograph	1991			Second Edition		14187	
The Government and Politics of the European Union	978-0-333-61445-7	978-1-349-23531-5							http://link.springer.com/10.1007/978-1-349-23531-5	Nugent	10.1007/978-1-349-23531-5		fulltext		Macmillan Education UK	Monograph	1994			Third Edition		14112	
The Government and Politics of the European Union	978-0-333-73197-0	978-1-349-27605-9							http://link.springer.com/10.1007/978-1-349-27605-9	Nugent	10.1007/978-1-349-27605-9		fulltext		Macmillan Education UK	Monograph	1999			Fourth Edition		14112	
The Great War and the British People	978-1-349-04671-3	978-1-349-04669-0							http://link.springer.com/10.1007/978-1-349-04669-0	Winter	10.1007/978-1-349-04669-0		fulltext		Macmillan Education UK	Monograph	1985						
The Immunity of the Human Foetus and Newborn Infant	978-90-247-2443-7	978-94-017-4934-3							http://link.springer.com/10.1007/978-94-017-4934-3	Miler	10.1007/978-94-017-4934-3		fulltext		Springer Netherlands	Monograph	1982		3			5850	
The Management of Expertise	978-0-333-56870-5	978-1-349-24394-5							http://link.springer.com/10.1007/978-1-349-24394-5		10.1007/978-1-349-24394-5		fulltext		Macmillan Education UK	Monograph	1996				Scarbrough	14037	
The Molecular Biology of Cyanobacteria	978-0-7923-3222-0	978-0-306-48205-2							http://link.springer.com/10.1007/0-306-48205-3		10.1007/0-306-48205-3		fulltext		Springer Netherlands	Monograph	2004		1		Bryant	5599	
The Nature and Development of the Modern State	978-0-333-80450-6	978-1-4039-4046-9							http://link.springer.com/10.1007/978-1-4039-4046-9	Gill	10.1007/978-1-4039-4046-9		fulltext		Macmillan Education UK	Monograph	2003						
The New South Africa	978-1-349-26662-3	978-1-349-26660-9							http://link.springer.com/10.1007/978-1-349-26660-9		10.1007/978-1-349-26660-9		fulltext		Palgrave Macmillan UK	Monograph	1998				Toase		
The Principles and Practice of Hairdressing	978-0-333-12117-7	978-1-349-15488-3							http://link.springer.com/10.1007/978-1-349-15488-3	Palladino	10.1007/978-1-349-15488-3		fulltext		Macmillan Education UK	Monograph	1972						
The Principles and Practice of Hairdressing	978-0-333-34903-8	978-1-349-06724-4							http://link.springer.com/10.1007/978-1-349-06724-4	Palladino	10.1007/978-1-349-06724-4		fulltext		Macmillan Education UK	Monograph	1983			Second Edition			
The Principles and Practice of Hairdressing	978-0-333-46941-5	978-1-349-19898-6							http://link.springer.com/10.1007/978-1-349-19898-6	Palladino	10.1007/978-1-349-19898-6		fulltext		Macmillan Education UK	Monograph	1989			Third Edition			
The Republic and the Civil War in Spain	978-1-349-00060-9	978-1-349-00058-6							http://link.springer.com/10.1007/978-1-349-00058-6		10.1007/978-1-349-00058-6		fulltext		Macmillan Education UK	Monograph	1971				Carr	14217	
The Rise and Fall of the Labour Left	978-0-333-44748-2	978-1-349-18923-6							http://link.springer.com/10.1007/978-1-349-18923-6	Seyd	10.1007/978-1-349-18923-6		fulltext		Macmillan Education UK	Monograph	1987						
The Royal Navy since 1815	978-0-333-72126-1	978-0-230-80218-6							http://link.springer.com/10.1007/978-0-230-80218-6	Grove	10.1007/978-0-230-80218-6		fulltext		Macmillan Education UK	Monograph	2005					14183	
The Single European Currency in National Perspective	978-1-349-26581-7	978-1-349-26579-4							http://link.springer.com/10.1007/978-1-349-26579-4		10.1007/978-1-349-26579-4		fulltext		Palgrave Macmillan UK	Monograph	1998				Moss		
The Sociology of Urban Women’s Image in African Literature	978-1-349-63733-1	978-1-349-63731-7							http://link.springer.com/10.1007/978-1-349-63731-7	Little	10.1007/978-1-349-63731-7		fulltext		Palgrave Macmillan UK	Monograph	1980						
The Thirty Years War	978-0-333-62695-5	978-1-349-25617-4							http://link.springer.com/10.1007/978-1-349-25617-4	Asch	10.1007/978-1-349-25617-4		fulltext		Macmillan Education UK	Monograph	1997					14203	
Themodynamic Equilibria of Boiling Mixtures	978-3-540-07203-4	978-3-540-37557-9							http://link.springer.com/10.1007/b20006		10.1007/b20006		fulltext		Springer Berlin Heidelberg	Monograph	1975		3		Hausen	284004	
Thermal Conductivity of Pure Metals and Alloys	978-3-540-53512-6	978-3-540-46730-4							http://link.springer.com/10.1007/b91373		10.1007/b91373		fulltext		Springer Berlin Heidelberg	Monograph	1991		15c		Madelung	284003	
Thermodynamical and Dynamical Structures of the Global Atmosphere	978-3-540-16610-8	978-3-540-31371-7							http://link.springer.com/10.1007/b32395		10.1007/b32395		fulltext		Springer Berlin Heidelberg	Monograph	1987		4a		Fischer	284005	
Thermodynamics of Irreversible Processes	978-1-349-03256-3	978-1-349-03254-9							http://link.springer.com/10.1007/978-1-349-03254-9	Lavenda	10.1007/978-1-349-03254-9		fulltext		Macmillan Education UK	Monograph	1978						
Thin Films	978-3-540-18435-5	978-3-540-47965-9							http://link.springer.com/10.1007/b35316		10.1007/b35316		fulltext		Springer Berlin Heidelberg	Monograph	1988		19g		Wijn	284003	
Tl - Zr	978-3-540-56049-4	978-3-540-47365-7							http://link.springer.com/10.1007/b47748		10.1007/b47748		fulltext		Springer Berlin Heidelberg	Monograph	2002		21E		Flükiger	284003	
Total Quality Management	978-3-8244-0287-8	978-3-322-85172-7							http://link.springer.com/10.1007/978-3-322-85172-7	Wonigeit	10.1007/978-3-322-85172-7		fulltext		Deutscher Universitätsverlag	Monograph	1996			2. Auflage			
Towards A Social Ecology	978-1-4613-4559-6	978-1-4613-4557-2							http://link.springer.com/10.1007/978-1-4613-4557-2	Emery	10.1007/978-1-4613-4557-2		fulltext		Springer US	Monograph	1973						
Towards One-Pass Synthesis	978-94-010-9900-4	978-94-010-9898-4							http://link.springer.com/10.1007/978-94-010-9898-4	Drechsler	10.1007/978-94-010-9898-4		fulltext		Springer Netherlands	Monograph	2002						
Training in the Workplace	978-0-333-61672-7	978-0-230-21276-3							http://link.springer.com/10.1007/978-0-230-21276-3		10.1007/978-0-230-21276-3		fulltext		Macmillan Education UK	Monograph	2000				Rainbird	14037	
Transition Temperatures and Related Properties of Four-Ring Systems, Five-Ring Systems, and More than Five Rings	978-3-540-58853-5	978-3-540-49120-0							http://link.springer.com/10.1007/b55819		10.1007/b55819		fulltext		Springer Berlin Heidelberg	Monograph	1995		7 F		Thiem	284004	
Transition Temperatures and Related Properties of One-Ring Systems and Two-Ring Systems without Bridging Groups	978-3-540-55503-2	978-3-540-47122-6							http://link.springer.com/10.1007/b46098		10.1007/b46098		fulltext		Springer Berlin Heidelberg	Monograph	1992		7a		Thiem	284004	
Transition Temperatures and Related Properties of Three-Ring Systems without Bridging Groups	978-3-540-56136-1	978-3-540-47476-0							http://link.springer.com/10.1007/b47915		10.1007/b47915		fulltext		Springer Berlin Heidelberg	Monograph	1993		7c		Thiem	284004	
Understanding Enterprise, Entrepreneurship and Small Business	978-0-333-68348-4	978-1-349-26171-0							http://link.springer.com/10.1007/978-1-349-26171-0	Bridge	10.1007/978-1-349-26171-0		fulltext		Palgrave Macmillan UK	Monograph	1998						
Unternehmen Zahnarztpraxis	978-3-662-22580-6	978-3-662-22579-0							http://link.springer.com/10.1007/978-3-662-22579-0		10.1007/978-3-662-22579-0		fulltext		Springer Berlin Heidelberg	Monograph	2002				Börkircher		
Urgeschichten der Moderne	978-3-476-01859-5	978-3-476-02809-9							http://link.springer.com/10.1007/978-3-476-02809-9		10.1007/978-3-476-02809-9		fulltext		J.B. Metzler	Monograph	2001				Seidensticker		
Van je nachtmerries af	978-90-313-9144-8	978-90-313-9145-5							http://link.springer.com/10.1007/978-90-313-9145-5	Schagen	10.1007/978-90-313-9145-5		fulltext		Bohn Stafleu van Loghum	Monograph	2012						
Vapor Pressure and Antoine Constants for Hydrocarbons, and S, Se, Te, and Halogen Containing Organic Compounds	978-3-540-64735-5	978-3-540-69071-9							http://link.springer.com/10.1007/b71086		10.1007/b71086		fulltext		Springer Berlin Heidelberg	Monograph	1999		20 A		Hall	284004	
Vapor Pressure and Antoine Constants for Nitrogen Containing Organic Compounds	978-3-540-41060-7	978-3-540-45367-3							http://link.springer.com/10.1007/b88812		10.1007/b88812		fulltext		Springer Berlin Heidelberg	Monograph	2001		20 C		Hall	284004	
Various Other Oxides	978-3-540-55145-4	978-3-540-46749-6							http://link.springer.com/10.1007/b46090		10.1007/b46090		fulltext		Springer Berlin Heidelberg	Monograph	1992		27G		Wijn	284003	
Verwerken en versterken	978-90-368-0581-0	978-90-368-0582-7							http://link.springer.com/10.1007/978-90-368-0582-7	Beer	10.1007/978-90-368-0582-7		fulltext		Bohn Stafleu van Loghum	Monograph	2014						
Verwerken en versterken	978-90-368-0583-4	978-90-368-0584-1							http://link.springer.com/10.1007/978-90-368-0584-1	Beer	10.1007/978-90-368-0584-1		fulltext		Bohn Stafleu van Loghum	Monograph	2014						
Virginia Woolf: The Novels	978-0-333-68349-1	978-1-349-26322-6							http://link.springer.com/10.1007/978-1-349-26322-6	Marsh	10.1007/978-1-349-26322-6		fulltext		Macmillan Education UK	Monograph	1998					14182	
Virial Coefficients of Mixtures	978-3-540-44340-7	978-3-540-45847-0							http://link.springer.com/10.1007/b89815		10.1007/b89815		fulltext		Springer Berlin Heidelberg	Monograph	2003		21B		Frenkel	284004	
Virial Coefficients of Pure Gases	978-3-540-43345-3	978-3-540-70732-5							http://link.springer.com/10.1007/b71692		10.1007/b71692		fulltext		Springer Berlin Heidelberg	Monograph	2002		21A		Frenkel	284004	
Vom Mädchen zur Frau	978-3-540-55917-7	978-3-642-77774-5							http://link.springer.com/10.1007/978-3-642-77774-5	Dalsimer	10.1007/978-3-642-77774-5		fulltext		Springer Berlin Heidelberg	Monograph	1993					2170	
Von Problem zum Programm	978-3-519-22242-2	978-3-322-94121-3							http://link.springer.com/10.1007/978-3-322-94121-3	Klaeren	10.1007/978-3-322-94121-3		fulltext		Vieweg+Teubner Verlag	Monograph	2001			3., neubearbeitete und erweiterte Auflage		12636	
W. B. Yeats	978-0-312-15814-9	978-1-349-61283-3							http://link.springer.com/10.1007/978-1-349-61283-3	Jeffares	10.1007/978-1-349-61283-3		fulltext		Palgrave Macmillan US	Monograph	1996			Third Edition			
Warum Politische Philosophie?	978-3-476-01802-1	978-3-476-02729-0							http://link.springer.com/10.1007/978-3-476-02729-0	Meier	10.1007/978-3-476-02729-0		fulltext		J.B. Metzler	Monograph	2000						
Was tun?	978-3-531-13315-7	978-3-322-83331-0							http://link.springer.com/10.1007/978-3-322-83331-0	Delabar	10.1007/978-3-322-83331-0		fulltext		VS Verlag für Sozialwissenschaften	Monograph	1999						
Wastewater Treatment	978-3-662-22607-0	978-3-662-22605-6							http://link.springer.com/10.1007/978-3-662-22605-6	Henze	10.1007/978-3-662-22605-6		fulltext		Springer Berlin Heidelberg	Monograph	1997			Second Edition		7487	
Waves	978-0-333-54112-8	978-1-349-12067-3							http://link.springer.com/10.1007/978-1-349-12067-3	Davies	10.1007/978-1-349-12067-3		fulltext		Macmillan Education UK	Monograph	1993					13960	
Web Designers Application Sketch Book	978-1-4302-4245-1	978-1-4302-4246-8							http://link.springer.com/10.1007/978-1-4302-4246-8	Kaplan	10.1007/978-1-4302-4246-8		fulltext		Apress	Monograph	2011						
Wege zu HyperCard	978-3-528-05119-8	978-3-663-13881-5							http://link.springer.com/10.1007/978-3-663-13881-5	Becker	10.1007/978-3-663-13881-5		fulltext		Vieweg+Teubner Verlag	Monograph	1991						
Wege zu HyperCard	978-3-528-15119-5	978-3-322-83821-6							http://link.springer.com/10.1007/978-3-322-83821-6	Becker	10.1007/978-3-322-83821-6		fulltext		Vieweg+Teubner Verlag	Monograph	1992			2., verbesserte Auflage			
Weiblich — männlich	978-3-540-61022-9	978-3-642-80183-9							http://link.springer.com/10.1007/978-3-642-80183-9	Kasten	10.1007/978-3-642-80183-9		fulltext		Springer Berlin Heidelberg	Monograph	1996						
Weltgeschichte und Heilsgeschehen	978-3-476-00500-7	978-3-476-03166-2							http://link.springer.com/10.1007/978-3-476-03166-2	Löwith	10.1007/978-3-476-03166-2		fulltext		J.B. Metzler	Monograph	1983						
Werkboek klinische schematherapie	978-90-313-7208-9	978-90-313-7209-6							http://link.springer.com/10.1007/978-90-313-7209-6		10.1007/978-90-313-7209-6		fulltext		Bohn Stafleu van Loghum	Monograph	2009				Muste		
Werkboek voor kinderen en jongeren van ouders met psychiatrische en/of verslavingsproblemen	978-90-368-0990-0	978-90-368-0991-7							http://link.springer.com/10.1007/978-90-368-0991-7	Wenselaar	10.1007/978-90-368-0991-7		fulltext		Bohn Stafleu van Loghum	Monograph	2015					8540	
Werkboek voor ouders met psychiatrische en/of verslavingsproblemen	978-90-368-0988-7	978-90-368-0989-4							http://link.springer.com/10.1007/978-90-368-0989-4	Wenselaar	10.1007/978-90-368-0989-4		fulltext		Bohn Stafleu van Loghum	Monograph	2015					8540	
Werken aan je zelfbeeld	978-90-368-0640-4	978-90-368-0641-1							http://link.springer.com/10.1007/978-90-368-0641-1	Peters	10.1007/978-90-368-0641-1		fulltext		Bohn Stafleu van Loghum	Monograph	2014						
Werken aan je zelfbeeld	978-90-368-0669-5	978-90-368-0670-1							http://link.springer.com/10.1007/978-90-368-0670-1	Kuin	10.1007/978-90-368-0670-1		fulltext		Bohn Stafleu van Loghum	Monograph	2014						
What is History Today … ?	978-0-333-42226-7	978-1-349-19161-1							http://link.springer.com/10.1007/978-1-349-19161-1		10.1007/978-1-349-19161-1		fulltext		Macmillan Education UK	Monograph	1988				Gardiner		
What is Mathematical Analysis?	978-0-333-54064-0	978-1-349-12063-5							http://link.springer.com/10.1007/978-1-349-12063-5	Baylis	10.1007/978-1-349-12063-5		fulltext		Macmillan Education UK	Monograph	1991					13960	
Windows Phone Application Sketch Book	978-1-4302-4146-1	978-1-4302-4147-8							http://link.springer.com/10.1007/978-1-4302-4147-8	Kaplan	10.1007/978-1-4302-4147-8		fulltext		Apress	Monograph	2011						
Work Out Biology for First Examinations	978-0-333-37609-6	978-1-349-18139-1							http://link.springer.com/10.1007/978-1-349-18139-1	Kilgour	10.1007/978-1-349-18139-1		fulltext		Macmillan Education UK	Monograph	1986					14034	
Workplaces of the Future	978-0-333-72800-0	978-1-349-26346-2							http://link.springer.com/10.1007/978-1-349-26346-2		10.1007/978-1-349-26346-2		fulltext		Macmillan Education UK	Monograph	1998				Thompson	14259	
Wunsch und Wirklichkeit	978-3-8244-4091-7	978-3-663-14526-4							http://link.springer.com/10.1007/978-3-663-14526-4	Hartmann	10.1007/978-3-663-14526-4		fulltext		Deutscher Universitätsverlag	Monograph	1991					10677	
Wörterbuch der Textilveredelung / Dictionary of Textile Finishing	978-3-662-10975-5	978-3-662-10974-8							http://link.springer.com/10.1007/978-3-662-10974-8	Rouette	10.1007/978-3-662-10974-8		fulltext		Springer Berlin Heidelberg	Monograph	2002						
Z = 2 - 36	978-3-540-66770-4	978-3-540-46706-9							http://link.springer.com/10.1007/b70616		10.1007/b70616		fulltext		Springer Berlin Heidelberg	Monograph	2002		18A		Schopper	284001	
Z = 37 - 62	978-3-540-41028-7	978-3-540-45289-8							http://link.springer.com/10.1007/b70620		10.1007/b70620		fulltext		Springer Berlin Heidelberg	Monograph	2003		18B		Schopper	284001	
Z = 63 - 100	978-3-540-41039-3	978-3-540-45320-8							http://link.springer.com/10.1007/b92689		10.1007/b92689		fulltext		Springer Berlin Heidelberg	Monograph	2004		18C		Schopper	284001	
Zeolite Structure Codes ABW to CZP	978-3-540-67961-5	978-3-540-44517-3							http://link.springer.com/10.1007/b72483		10.1007/b72483		fulltext		Springer Berlin Heidelberg	Monograph	2000		14B		Baur	284004	
iPad Application Sketch Book	978-1-4302-3204-9	978-1-4302-3205-6							http://link.springer.com/10.1007/978-1-4302-3205-6	Kaplan	10.1007/978-1-4302-3205-6		fulltext		Apress	Monograph	2010						
iPhone Application Sketch Book	978-1-4302-2823-3	978-1-4302-2220-0							http://link.springer.com/10.1007/978-1-4302-2220-0	Kaplan	10.1007/978-1-4302-2220-0		fulltext		Apress	Monograph	2010						
Ästhetische Grundbegriffe	978-3-476-02353-7	978-3-476-00517-5							http://link.springer.com/10.1007/978-3-476-00517-5		10.1007/978-3-476-00517-5		fulltext		J.B. Metzler	Monograph	2001				Barck		
Über Probleme des Wasserstrahlantriebs	978-3-662-13250-0	978-3-662-13249-4							http://link.springer.com/10.1007/978-3-662-13249-4	Schuster	10.1007/978-3-662-13249-4		fulltext		Springer Berlin Heidelberg	Monograph	1960					264	
